LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1671015108.381729,119783.000,18199,3,GZ,1,100,-0.275
1671015108.421646,119821.667,18216,3,GZ,1,100,-0.153
1671015108.461563,119860.333,18216,3,GZ,1,100,0.000
1671015108.501480,119899.000,18216,3,GZ,1,100,0.000
1671015108.541741,119938.000,18235,2,GZ,1,100,-0.122
1671015108.582002,119977.000,18235,2,GZ,1,100,-0.244
1671015108.621575,120015.333,18254,3,GZ,1,100,-0.244
1671015108.661148,120053.667,18254,3,GZ,1,100,-0.336
1671015108.700721,120092.000,18254,3,GZ,1,100,-0.092
1671015108.740294,120130.333,18269,3,GZ,1,100,0.000
1671015108.779867,120168.667,18269,3,GZ,1,100,-0.305
1671015108.819440,120207.000,18269,3,GZ,1,100,-0.458
1671015108.858669,120245.000,18289,2,GZ,1,100,-0.214
1671015108.897897,120283.000,18289,2,GZ,1,100,-0.153
1671015108.944869,120328.500,18307,2,GZ,1,100,-0.275
1671015108.991840,120374.000,18307,2,GZ,1,100,-0.305
1671015109.032101,120413.000,18324,3,GZ,1,100,0.000
1671015109.072362,120452.000,18324,3,GZ,1,100,0.000
1671015109.112623,120491.000,18324,3,GZ,1,100,-0.244
1671015109.152540,120529.667,18344,3,GZ,1,100,-0.214
1671015109.192457,120568.333,18344,3,GZ,1,100,-0.092
1671015109.232375,120607.000,18344,3,GZ,1,100,-0.183
1671015109.272292,120645.667,18359,3,GZ,1,100,-0.275
1671015109.312209,120684.333,18359,3,GZ,1,100,-0.183
1671015109.352126,120723.000,18359,3,GZ,1,100,-0.183
1671015109.391355,120761.000,18377,2,GZ,1,100,-0.122
1671015109.430583,120799.000,18377,2,GZ,1,100,0.092
1671015109.470845,120838.000,18394,3,GZ,1,100,-0.092
1671015109.511106,120877.000,18394,3,GZ,1,100,-0.244
1671015109.551367,120916.000,18394,3,GZ,1,100,-0.214
1671015109.592144,120955.500,18411,2,GZ,1,100,-0.031
1671015109.632921,120995.000,18411,2,GZ,1,100,-0.061
1671015109.672494,121033.333,18429,3,GZ,1,100,-0.275
1671015109.712067,121071.667,18429,3,GZ,1,100,-0.092
1671015109.751640,121110.000,18429,3,GZ,1,100,0.061
1671015109.791557,121148.667,18447,3,GZ,1,100,-0.092
1671015109.831474,121187.333,18447,3,GZ,1,100,-0.092
1671015109.871391,121226.000,18447,3,GZ,1,100,-0.092
1671015109.911136,121264.500,18467,2,GZ,1,100,-0.244
1671015109.950881,121303.000,18467,2,GZ,1,100,-0.427
1671015109.994927,121345.667,18483,3,GZ,1,100,-0.366
1671015110.038974,121388.333,18483,3,GZ,1,100,-0.214
1671015110.083020,121431.000,18483,3,GZ,1,100,-0.336
1671015110.122765,121469.500,18500,2,GZ,1,100,-0.427
1671015110.162510,121508.000,18500,2,GZ,1,100,-0.153
1671015110.202083,121546.333,18518,3,GZ,1,100,0.031
1671015110.241656,121584.667,18518,3,GZ,1,100,-0.092
1671015110.281229,121623.000,18518,3,GZ,1,100,-0.305
1671015110.320974,121661.500,18537,2,GZ,1,100,-0.275
1671015110.360719,121700.000,18537,2,GZ,1,100,-0.122
1671015110.401324,121739.333,18558,3,GZ,1,100,-0.061
1671015110.441929,121778.667,18558,3,GZ,1,100,-0.183
1671015110.482535,121818.000,18558,3,GZ,1,100,-0.214
1671015110.522452,121856.667,18576,3,GZ,1,100,-0.122
1671015110.562369,121895.333,18576,3,GZ,1,100,-0.031
1671015110.602286,121934.000,18576,3,GZ,1,100,-0.366
1671015110.642547,121973.000,18593,2,GZ,1,100,-0.458
1671015110.682808,122012.000,18593,2,GZ,1,100,-0.458
1671015110.722381,122050.333,18610,3,GZ,1,100,0.305
1671015110.761954,122088.667,18610,3,GZ,1,100,0.031
1671015110.801527,122127.000,18610,3,GZ,1,100,-0.275
1671015110.841100,122165.333,18629,3,GZ,1,100,-0.061
1671015110.880673,122203.667,18629,3,GZ,1,100,-0.183
1671015110.920246,122242.000,18629,3,GZ,1,100,-0.275
1671015110.961023,122281.500,18650,2,GZ,1,100,-0.336
1671015111.001800,122321.000,18650,2,GZ,1,100,-0.641
1671015111.042061,122360.000,18666,3,GZ,1,100,-0.519
1671015111.082323,122399.000,18666,3,GZ,1,100,-0.275
1671015111.122584,122438.000,18666,3,GZ,1,100,-0.183
1671015111.170071,122484.000,18684,2,GZ,1,100,-0.427
1671015111.217559,122530.000,18684,2,GZ,1,100,-0.488
1671015111.257820,122569.000,18701,2,GZ,1,100,-0.336
1671015111.298081,122608.000,18701,2,GZ,1,100,-0.214
1671015111.337998,122646.667,18718,3,GZ,1,100,-0.336
1671015111.377915,122685.333,18718,3,GZ,1,100,-0.244
1671015111.417832,122724.000,18718,3,GZ,1,100,-0.183
1671015111.457405,122762.333,18736,3,GZ,1,100,-0.305
1671015111.496978,122800.667,18736,3,GZ,1,100,-0.244
1671015111.536551,122839.000,18736,3,GZ,1,100,-0.183
1671015111.576124,122877.333,18754,3,GZ,1,100,-0.397
1671015111.615697,122915.667,18754,3,GZ,1,100,-0.244
1671015111.655270,122954.000,18754,3,GZ,1,100,-0.031
1671015111.695531,122993.000,18771,2,GZ,1,100,-0.214
1671015111.735792,123032.000,18771,2,GZ,1,100,-0.427
1671015111.776397,123071.333,18790,3,GZ,1,100,-0.397
1671015111.817002,123110.667,18790,3,GZ,1,100,0.000
1671015111.857608,123150.000,18790,3,GZ,1,100,0.153
1671015111.897353,123188.500,18807,2,GZ,1,100,-0.214
1671015111.937098,123227.000,18807,2,GZ,1,100,-0.366
1671015111.977015,123265.667,18826,3,GZ,1,100,-0.031
1671015112.016932,123304.333,18826,3,GZ,1,100,-0.092
1671015112.056849,123343.000,18826,3,GZ,1,100,-0.153
1671015112.097110,123382.000,18840,2,GZ,1,100,0.092
1671015112.137371,123421.000,18840,2,GZ,1,100,-0.336
1671015112.177288,123459.667,18863,3,GZ,1,100,-0.458
1671015112.217205,123498.333,18863,3,GZ,1,100,-0.031
1671015112.257122,123537.000,18863,3,GZ,1,100,0.061
1671015112.303577,123582.000,18879,2,GZ,1,100,-0.305
1671015112.350032,123627.000,18879,2,GZ,1,100,-0.366
1671015112.389605,123665.333,18896,3,GZ,1,100,-0.153
1671015112.429178,123703.667,18896,3,GZ,1,100,-0.183
1671015112.468751,123742.000,18896,3,GZ,1,100,-0.092
1671015112.508668,123780.667,18913,3,GZ,1,100,-0.031
1671015112.548585,123819.333,18913,3,GZ,1,100,0.000
1671015112.588502,123858.000,18913,3,GZ,1,100,-0.031
1671015112.629796,123898.000,18933,2,GZ,1,100,-0.244
1671015112.671089,123938.000,18933,2,GZ,1,100,-0.214
1671015112.711350,123977.000,18949,3,GZ,1,100,0.092
1671015112.751611,124016.000,18949,3,GZ,1,100,0.061
1671015112.791873,124055.000,18949,3,GZ,1,100,-0.275
1671015112.831618,124093.500,18966,2,GZ,1,100,-0.336
1671015112.871363,124132.000,18966,2,GZ,1,100,-0.061
1671015112.910591,124170.000,18985,3,GZ,1,100,0.092
1671015112.949820,124208.000,18985,3,GZ,1,100,-0.122
1671015112.989049,124246.000,18985,3,GZ,1,100,-0.366
1671015113.028966,124284.667,19001,3,GZ,1,100,-0.366
1671015113.068883,124323.333,19001,3,GZ,1,100,-0.092
1671015113.108800,124362.000,19001,3,GZ,1,100,-0.061
1671015113.148717,124400.667,19023,3,GZ,1,100,-0.305
1671015113.188634,124439.333,19023,3,GZ,1,100,-0.183
1671015113.228551,124478.000,19023,3,GZ,1,100,-0.275
1671015113.269500,124517.667,19038,3,GZ,1,100,-0.122
1671015113.310450,124557.333,19038,3,GZ,1,100,-0.122
1671015113.351399,124597.000,19038,3,GZ,1,100,-0.214
1671015113.391144,124635.500,19054,2,GZ,1,100,-0.214
1671015113.430889,124674.000,19054,2,GZ,1,100,-0.153
1671015113.476312,124718.000,19071,3,GZ,1,100,-0.153
1671015113.521735,124762.000,19071,3,GZ,1,100,-0.244
1671015113.567158,124806.000,19071,3,GZ,1,100,-0.153
1671015113.607419,124845.000,19088,2,GZ,1,100,-0.122
1671015113.647680,124884.000,19088,2,GZ,1,100,-0.244
1671015113.687597,124922.667,19107,3,GZ,1,100,-0.275
1671015113.727514,124961.333,19107,3,GZ,1,100,-0.061
1671015113.767431,125000.000,19107,3,GZ,1,100,-0.305
1671015113.806660,125038.000,19124,3,GZ,1,100,-0.946
1671015113.845889,125076.000,19124,3,GZ,1,100,-0.580
1671015113.885118,125114.000,19124,3,GZ,1,100,0.366
1671015113.924863,125152.500,19144,2,GZ,1,100,0.519
1671015113.964607,125191.000,19144,2,GZ,1,100,0.397
1671015114.004180,125229.333,19160,3,GZ,1,100,-0.031
1671015114.043753,125267.667,19160,3,GZ,1,100,-0.031
1671015114.083326,125306.000,19160,3,GZ,1,100,0.336
1671015114.124620,125346.000,19177,2,GZ,1,100,0.458
1671015114.165913,125386.000,19177,2,GZ,1,100,0.366
1671015114.206174,125425.000,19195,3,GZ,1,100,0.763
1671015114.246436,125464.000,19195,3,GZ,1,100,1.038
1671015114.286697,125503.000,19195,3,GZ,1,100,0.275
1671015114.326614,125541.667,19214,3,GZ,1,100,-0.397
1671015114.366531,125580.333,19214,3,GZ,1,100,-0.763
1671015114.406448,125619.000,19214,3,GZ,1,100,-1.099
1671015114.445160,125656.500,19230,2,GZ,1,100,-1.099
1671015114.483873,125694.000,19230,2,GZ,1,100,-0.885
1671015114.530844,125739.500,19248,2,GZ,1,100,-0.885
1671015114.577816,125785.000,19248,2,GZ,1,100,-1.038
1671015114.617733,125823.667,19267,3,GZ,1,100,-1.099
1671015114.657650,125862.333,19267,3,GZ,1,100,-1.007
1671015114.697567,125901.000,19267,3,GZ,1,100,-0.793
1671015114.737484,125939.667,19282,3,GZ,1,100,-0.549
1671015114.777401,125978.333,19282,3,GZ,1,100,-0.641
1671015114.817318,126017.000,19282,3,GZ,1,100,-0.702
1671015114.857063,126055.500,19299,2,GZ,1,100,-0.610
1671015114.896808,126094.000,19299,2,GZ,1,100,-0.397
1671015114.936725,126132.667,19318,3,GZ,1,100,-0.427
1671015114.976642,126171.333,19318,3,GZ,1,100,-0.519
1671015115.016559,126210.000,19318,3,GZ,1,100,-0.397
1671015115.056132,126248.333,19334,3,GZ,1,100,-0.549
1671015115.095705,126286.667,19334,3,GZ,1,100,-0.580
1671015115.135278,126325.000,19334,3,GZ,1,100,-0.549
1671015115.175539,126364.000,19353,2,GZ,1,100,0.031
1671015115.215800,126403.000,19353,2,GZ,1,100,0.092
1671015115.254685,126440.667,19369,3,GZ,1,100,-0.275
1671015115.293569,126478.333,19369,3,GZ,1,100,-0.214
1671015115.332454,126516.000,19369,3,GZ,1,100,0.031
1671015115.372199,126554.500,19388,2,GZ,1,100,0.061
1671015115.411944,126593.000,19388,2,GZ,1,100,0.000
1671015115.452205,126632.000,19404,3,GZ,1,100,-0.214
1671015115.492466,126671.000,19404,3,GZ,1,100,-0.092
1671015115.532727,126710.000,19404,3,GZ,1,100,-0.031
1671015115.573677,126749.667,19422,3,GZ,1,100,-0.031
1671015115.614626,126789.333,19422,3,GZ,1,100,-0.092
1671015115.655576,126829.000,19422,3,GZ,1,100,-0.061
1671015115.700310,126872.333,19446,3,GZ,1,100,-0.061
1671015115.745045,126915.667,19446,3,GZ,1,100,-0.031
1671015115.789779,126959.000,19446,3,GZ,1,100,0.061
1671015115.830040,126998.000,19463,2,GZ,1,100,-0.244
1671015115.870302,127037.000,19463,2,GZ,1,100,-0.275
1671015115.909530,127075.000,19482,3,GZ,1,100,-0.153
1671015115.948759,127113.000,19482,3,GZ,1,100,-0.061
1671015115.987988,127151.000,19482,3,GZ,1,100,-0.122
1671015116.027905,127189.667,19499,3,GZ,1,100,-0.214
1671015116.067822,127228.333,19499,3,GZ,1,100,-0.122
1671015116.107739,127267.000,19499,3,GZ,1,100,-0.153
1671015116.147484,127305.500,19518,2,GZ,1,100,-0.031
1671015116.187229,127344.000,19518,2,GZ,1,100,0.000
1671015116.227490,127383.000,19536,3,GZ,1,100,-0.183
1671015116.267751,127422.000,19536,3,GZ,1,100,-0.153
1671015116.308012,127461.000,19536,3,GZ,1,100,-0.153
1671015116.347241,127499.000,19552,2,GZ,1,100,-0.183
1671015116.386470,127537.000,19552,2,GZ,1,100,-0.275
1671015116.426043,127575.333,19569,3,GZ,1,100,-0.214
1671015116.465616,127613.667,19569,3,GZ,1,100,-0.092
1671015116.505189,127652.000,19569,3,GZ,1,100,-0.214
1671015116.544762,127690.333,19586,3,GZ,1,100,-0.092
1671015116.584335,127728.667,19586,3,GZ,1,100,0.000
1671015116.623908,127767.000,19586,3,GZ,1,100,-0.031
1671015116.664169,127806.000,19604,2,GZ,1,100,-0.122
1671015116.704430,127845.000,19604,2,GZ,1,100,-0.244
1671015116.748132,127887.333,19622,3,GZ,1,100,-0.275
1671015116.791835,127929.667,19622,3,GZ,1,100,-0.336
1671015116.835537,127972.000,19622,3,GZ,1,100,-0.122
1671015116.875282,128010.500,19638,2,GZ,1,100,-0.061
1671015116.915027,128049.000,19638,2,GZ,1,100,-0.244
1671015116.954944,128087.667,19658,3,GZ,1,100,-0.336
1671015116.994861,128126.333,19658,3,GZ,1,100,-0.183
1671015117.034778,128165.000,19658,3,GZ,1,100,-0.153
1671015117.074695,128203.667,19675,3,GZ,1,100,-0.214
1671015117.114612,128242.333,19675,3,GZ,1,100,-0.183
1671015117.154529,128281.000,19675,3,GZ,1,100,-0.366
1671015117.194790,128320.000,19695,2,GZ,1,100,0.031
1671015117.235051,128359.000,19695,2,GZ,1,100,0.122
1671015117.274624,128397.333,19711,3,GZ,1,100,-0.366
1671015117.314197,128435.667,19711,3,GZ,1,100,-0.244
1671015117.353770,128474.000,19711,3,GZ,1,100,0.031
1671015117.392483,128511.500,19728,2,GZ,1,100,0.000
1671015117.431195,128549.000,19728,2,GZ,1,100,-0.092
1671015117.471112,128587.667,19746,3,GZ,1,100,-0.458
1671015117.511029,128626.333,19746,3,GZ,1,100,-0.397
1671015117.550946,128665.000,19746,3,GZ,1,100,-0.244
1671015117.590863,128703.667,19762,3,GZ,1,100,-0.183
1671015117.630780,128742.333,19762,3,GZ,1,100,-0.122
1671015117.670697,128781.000,19762,3,GZ,1,100,-0.336
1671015117.710959,128820.000,19782,2,GZ,1,100,-0.427
1671015117.751220,128859.000,19782,2,GZ,1,100,-0.244
1671015117.791137,128897.667,19798,3,GZ,1,100,-0.183
1671015117.831054,128936.333,19798,3,GZ,1,100,-0.183
1671015117.870971,128975.000,19798,3,GZ,1,100,-0.122
1671015117.916910,129019.500,19818,2,GZ,1,100,-0.061
1671015117.962849,129064.000,19818,2,GZ,1,100,0.061
1671015118.003110,129103.000,19834,3,GZ,1,100,-0.214
1671015118.043371,129142.000,19834,3,GZ,1,100,-0.092
1671015118.083632,129181.000,19834,3,GZ,1,100,-0.092
1671015118.124410,129220.500,19851,2,GZ,1,100,-0.275
1671015118.165187,129260.000,19851,2,GZ,1,100,-0.397
1671015118.205104,129298.667,19870,3,GZ,1,100,-0.183
1671015118.245021,129337.333,19870,3,GZ,1,100,0.031
1671015118.284938,129376.000,19870,3,GZ,1,100,-0.092
1671015118.324855,129414.667,19886,3,GZ,1,100,-0.336
1671015118.364772,129453.333,19886,3,GZ,1,100,-0.183
1671015118.404689,129492.000,19886,3,GZ,1,100,0.031
1671015118.444434,129530.500,19902,2,GZ,1,100,-0.031
1671015118.484179,129569.000,19902,2,GZ,1,100,-0.153
1671015118.523752,129607.333,19922,3,GZ,1,100,-0.336
1671015118.563325,129645.667,19922,3,GZ,1,100,-0.305
1671015118.602898,129684.000,19922,3,GZ,1,100,-0.153
1671015118.643159,129723.000,19938,2,GZ,1,100,-0.061
1671015118.683420,129762.000,19938,2,GZ,1,100,-0.153
1671015118.722993,129800.333,19956,3,GZ,1,100,-0.275
1671015118.762566,129838.667,19956,3,GZ,1,100,-0.305
1671015118.802139,129877.000,19956,3,GZ,1,100,-0.122
1671015118.841712,129915.333,19975,3,GZ,1,100,-0.092
1671015118.881285,129953.667,19975,3,GZ,1,100,-0.183
1671015118.920858,129992.000,19975,3,GZ,1,100,-0.183
1671015118.960603,130030.500,19994,2,GZ,1,100,0.000
1671015119.000348,130069.000,19994,2,GZ,1,100,-0.092
1671015119.044738,130112.000,20010,3,GZ,1,100,-0.183
1671015119.089128,130155.000,20010,3,GZ,1,100,0.000
1671015119.133519,130198.000,20010,3,GZ,1,100,0.092
1671015119.173780,130237.000,20033,2,GZ,1,100,-0.702
1671015119.214041,130276.000,20033,2,GZ,1,100,-1.099
1671015119.253958,130314.667,20047,3,GZ,1,100,-0.702
1671015119.293875,130353.333,20047,3,GZ,1,100,-0.305
1671015119.333792,130392.000,20047,3,GZ,1,100,-0.031
1671015119.373021,130430.000,20064,2,GZ,1,100,-0.092
1671015119.412250,130468.000,20064,2,GZ,1,100,-0.610
1671015119.452511,130507.000,20080,3,GZ,1,100,-0.977
1671015119.492772,130546.000,20080,3,GZ,1,100,-0.458
1671015119.533033,130585.000,20080,3,GZ,1,100,0.061
1671015119.572951,130623.667,20098,3,GZ,1,100,0.000
1671015119.612868,130662.333,20098,3,GZ,1,100,-0.305
1671015119.652785,130701.000,20098,3,GZ,1,100,-0.244
1671015119.693046,130740.000,20113,2,GZ,1,100,-0.183
1671015119.733307,130779.000,20113,2,GZ,1,100,-0.061
1671015119.773224,130817.667,20132,3,GZ,1,100,-0.275
1671015119.813141,130856.333,20132,3,GZ,1,100,-0.305
1671015119.853058,130895.000,20132,3,GZ,1,100,-0.580
1671015119.892975,130933.667,20151,3,GZ,1,100,-0.793
1671015119.932892,130972.333,20151,3,GZ,1,100,-0.702
1671015119.972809,131011.000,20151,3,GZ,1,100,-0.336
1671015120.012554,131049.500,20168,2,GZ,1,100,-0.244
1671015120.052299,131088.000,20168,2,GZ,1,100,-0.092
1671015120.092216,131126.667,20186,3,GZ,1,100,0.092
1671015120.132133,131165.333,20186,3,GZ,1,100,-0.153
1671015120.172050,131204.000,20186,3,GZ,1,100,-0.427
1671015120.218505,131249.000,20206,2,GZ,1,100,-0.580
1671015120.264961,131294.000,20206,2,GZ,1,100,-0.214
1671015120.305222,131333.000,20221,3,GZ,1,100,-0.244
1671015120.345483,131372.000,20221,3,GZ,1,100,-0.610
1671015120.385744,131411.000,20221,3,GZ,1,100,-0.732
1671015120.426005,131450.000,20238,2,GZ,1,100,-0.671
1671015120.466266,131489.000,20238,2,GZ,1,100,-0.671
1671015120.506183,131527.667,20255,3,GZ,1,100,-0.793
1671015120.546100,131566.333,20255,3,GZ,1,100,-0.946
1671015120.586017,131605.000,20255,3,GZ,1,100,-0.854
1671015120.625590,131643.333,20275,3,GZ,1,100,-0.244
1671015120.665163,131681.667,20275,3,GZ,1,100,-0.275
1671015120.704736,131720.000,20275,3,GZ,1,100,-0.458
1671015120.744997,131759.000,20289,2,GZ,1,100,-0.519
1671015120.785258,131798.000,20289,2,GZ,1,100,-0.275
1671015120.824831,131836.333,20309,3,GZ,1,100,-0.183
1671015120.864404,131874.667,20309,3,GZ,1,100,-0.519
1671015120.903977,131913.000,20309,3,GZ,1,100,-0.549
1671015120.944445,131952.200,20333,5,GZ,1,100,-0.214
1671015120.984912,131991.400,20333,5,GZ,1,100,-0.244
1671015121.025380,132030.600,20333,5,GZ,1,100,-0.183
1671015121.065848,132069.800,20333,5,GZ,1,100,-0.244
1671015121.106315,132109.000,20333,5,GZ,1,100,-0.183
1671015121.146576,132148.000,20348,2,GZ,1,100,-0.122
1671015121.186837,132187.000,20348,2,GZ,1,100,-0.458
1671015121.231228,132230.000,20370,3,GZ,1,100,-0.397
1671015121.275618,132273.000,20370,3,GZ,1,100,-0.397
1671015121.320009,132316.000,20370,3,GZ,1,100,-0.305
1671015121.359926,132354.667,20386,3,GZ,1,100,-0.275
1671015121.399843,132393.333,20386,3,GZ,1,100,-0.092
1671015121.439760,132432.000,20386,3,GZ,1,100,-0.183
1671015121.478989,132470.000,20405,2,GZ,1,100,-0.244
1671015121.518218,132508.000,20405,2,GZ,1,100,-0.305
1671015121.557791,132546.333,20422,3,GZ,1,100,-0.275
1671015121.597363,132584.667,20422,3,GZ,1,100,-0.214
1671015121.636936,132623.000,20422,3,GZ,1,100,-0.061
1671015121.676681,132661.500,20441,2,GZ,1,100,-0.244
1671015121.716426,132700.000,20441,2,GZ,1,100,-0.214
1671015121.756687,132739.000,20456,3,GZ,1,100,-0.153
1671015121.796949,132778.000,20456,3,GZ,1,100,-0.122
1671015121.837210,132817.000,20456,3,GZ,1,100,-0.092
1671015121.877127,132855.667,20476,3,GZ,1,100,-0.183
1671015121.917044,132894.333,20476,3,GZ,1,100,-0.336
1671015121.956961,132933.000,20476,3,GZ,1,100,-0.214
1671015121.996706,132971.500,20492,2,GZ,1,100,-0.183
1671015122.036451,133010.000,20492,2,GZ,1,100,-0.336
1671015122.076712,133049.000,20509,3,GZ,1,100,-0.366
1671015122.116973,133088.000,20509,3,GZ,1,100,-0.214
1671015122.157234,133127.000,20509,3,GZ,1,100,-0.092
1671015122.197151,133165.667,20529,3,GZ,1,100,-0.092
1671015122.237068,133204.333,20529,3,GZ,1,100,-0.366
1671015122.276985,133243.000,20529,3,GZ,1,100,-0.458
1671015122.316214,133281.000,20546,2,GZ,1,100,-0.061
1671015122.355443,133319.000,20546,2,GZ,1,100,-0.092
1671015122.400177,133362.333,20562,3,GZ,1,100,-0.519
1671015122.444912,133405.667,20562,3,GZ,1,100,-0.977
1671015122.489647,133449.000,20562,3,GZ,1,100,-0.916
1671015122.529392,133487.500,20580,2,GZ,1,100,-0.580
1671015122.569137,133526.000,20580,2,GZ,1,100,-0.122
1671015122.610430,133566.000,20596,3,GZ,1,100,0.183
1671015122.651724,133606.000,20596,3,GZ,1,100,-0.305
1671015122.693017,133646.000,20596,3,GZ,1,100,-0.366
1671015122.732762,133684.500,20614,2,GZ,1,100,-0.122
1671015122.772507,133723.000,20614,2,GZ,1,100,0.061
1671015122.812424,133761.667,20631,3,GZ,1,100,-0.122
1671015122.852341,133800.333,20631,3,GZ,1,100,-0.305
1671015122.892258,133839.000,20631,3,GZ,1,100,-0.214
1671015122.931143,133876.667,20650,3,GZ,1,100,0.031
1671015122.970028,133914.333,20650,3,GZ,1,100,-0.031
1671015123.008912,133952.000,20650,3,GZ,1,100,-0.092
1671015123.049173,133991.000,20666,2,GZ,1,100,-0.244
1671015123.089435,134030.000,20666,2,GZ,1,100,-0.183
1671015123.129352,134068.667,20682,3,GZ,1,100,-0.122
1671015123.169269,134107.333,20682,3,GZ,1,100,-0.153
1671015123.209186,134146.000,20682,3,GZ,1,100,-0.183
1671015123.249963,134185.500,20701,2,GZ,1,100,-0.092
1671015123.290740,134225.000,20701,2,GZ,1,100,-0.122
1671015123.331002,134264.000,20720,3,GZ,1,100,-0.153
1671015123.371263,134303.000,20720,3,GZ,1,100,-0.153
1671015123.411524,134342.000,20720,3,GZ,1,100,-0.305
1671015123.451441,134380.667,20736,3,GZ,1,100,-0.214
1671015123.491358,134419.333,20736,3,GZ,1,100,-0.214
1671015123.531275,134458.000,20736,3,GZ,1,100,-0.153
1671015123.578246,134503.500,20756,2,GZ,1,100,-0.031
1671015123.625217,134549.000,20756,2,GZ,1,100,-0.153
1671015123.664963,134587.500,20773,2,GZ,1,100,-0.244
1671015123.704707,134626.000,20773,2,GZ,1,100,-0.153
1671015123.744280,134664.333,20790,3,GZ,1,100,-0.031
1671015123.783853,134702.667,20790,3,GZ,1,100,0.000
1671015123.823426,134741.000,20790,3,GZ,1,100,-0.031
1671015123.862999,134779.333,20807,3,GZ,1,100,-0.153
1671015123.902572,134817.667,20807,3,GZ,1,100,-0.275
1671015123.942145,134856.000,20807,3,GZ,1,100,-0.244
1671015123.982406,134895.000,20826,2,GZ,1,100,-0.153
1671015124.022667,134934.000,20826,2,GZ,1,100,-0.183
1671015124.063272,134973.333,20841,3,GZ,1,100,-0.275
1671015124.103878,135012.667,20841,3,GZ,1,100,-0.336
1671015124.144483,135052.000,20841,3,GZ,1,100,-0.397
1671015124.184744,135091.000,20863,2,GZ,1,100,-0.427
1671015124.225005,135130.000,20863,2,GZ,1,100,-0.427
1671015124.264922,135168.667,20879,3,GZ,1,100,-0.397
1671015124.304839,135207.333,20879,3,GZ,1,100,-0.397
1671015124.344756,135246.000,20879,3,GZ,1,100,-0.366
1671015124.383985,135284.000,20896,3,GZ,1,100,-0.336
1671015124.423214,135322.000,20896,3,GZ,1,100,-0.275
1671015124.462443,135360.000,20896,3,GZ,1,100,-0.244
1671015124.502704,135399.000,20913,2,GZ,1,100,-0.366
1671015124.542965,135438.000,20913,2,GZ,1,100,-0.458
1671015124.587356,135481.000,20928,3,GZ,1,100,-0.519
1671015124.631746,135524.000,20928,3,GZ,1,100,-0.366
1671015124.676136,135567.000,20928,3,GZ,1,100,-0.183
1671015124.715882,135605.500,20947,2,GZ,1,100,-0.153
1671015124.755626,135644.000,20947,2,GZ,1,100,-0.519
1671015124.795544,135682.667,20965,3,GZ,1,100,-0.641
1671015124.835461,135721.333,20965,3,GZ,1,100,-0.183
1671015124.875378,135760.000,20965,3,GZ,1,100,-0.061
1671015124.915983,135799.333,20983,3,GZ,1,100,-0.092
1671015124.956588,135838.667,20983,3,GZ,1,100,-0.366
1671015124.997193,135878.000,20983,3,GZ,1,100,-0.397
1671015125.037110,135916.667,21000,3,GZ,1,100,-0.214
1671015125.077028,135955.333,21000,3,GZ,1,100,-0.092
1671015125.116945,135994.000,21000,3,GZ,1,100,-0.153
1671015125.157206,136033.000,21018,2,GZ,1,100,-0.275
1671015125.197467,136072.000,21018,2,GZ,1,100,-0.244
1671015125.236351,136109.667,21037,3,GZ,1,100,-0.183
1671015125.275236,136147.333,21037,3,GZ,1,100,-0.244
1671015125.314121,136185.000,21037,3,GZ,1,100,-0.092
1671015125.354038,136223.667,21053,3,GZ,1,100,-0.092
1671015125.393955,136262.333,21053,3,GZ,1,100,-0.153
1671015125.433872,136301.000,21053,3,GZ,1,100,-0.153
1671015125.474133,136340.000,21070,2,GZ,1,100,-0.061
1671015125.514394,136379.000,21070,2,GZ,1,100,-0.092
1671015125.555344,136418.667,21087,3,GZ,1,100,0.000
1671015125.596293,136458.333,21087,3,GZ,1,100,0.122
1671015125.637242,136498.000,21087,3,GZ,1,100,-0.031
1671015125.677504,136537.000,21103,2,GZ,1,100,-0.305
1671015125.717765,136576.000,21103,2,GZ,1,100,-0.092
1671015125.764736,136621.500,21121,2,GZ,1,100,-0.122
1671015125.811707,136667.000,21121,2,GZ,1,100,-0.488
1671015125.850936,136705.000,21139,3,GZ,1,100,-0.244
1671015125.890165,136743.000,21139,3,GZ,1,100,0.031
1671015125.929394,136781.000,21139,3,GZ,1,100,-0.153
1671015125.969311,136819.667,21157,3,GZ,1,100,-0.305
1671015126.009228,136858.333,21157,3,GZ,1,100,-0.122
1671015126.049145,136897.000,21157,3,GZ,1,100,-0.305
1671015126.089062,136935.667,21176,3,GZ,1,100,-0.305
1671015126.128979,136974.333,21176,3,GZ,1,100,-0.092
1671015126.168896,137013.000,21176,3,GZ,1,100,-0.153
1671015126.209157,137052.000,21194,2,GZ,1,100,-0.336
1671015126.249418,137091.000,21194,2,GZ,1,100,-0.183
1671015126.288991,137129.333,21216,3,GZ,1,100,-0.305
1671015126.328564,137167.667,21216,3,GZ,1,100,-0.153
1671015126.368137,137206.000,21216,3,GZ,1,100,-0.305
1671015126.407882,137244.500,21232,2,GZ,1,100,-0.183
1671015126.447627,137283.000,21232,2,GZ,1,100,-0.061
1671015126.486856,137321.000,21252,3,GZ,1,100,-0.122
1671015126.526085,137359.000,21252,3,GZ,1,100,-0.183
1671015126.565313,137397.000,21252,3,GZ,1,100,-0.336
