LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1670854188.375970,235467.333,36653,3,MZ,1,100,88
1670854188.415880,235506.000,36653,3,MZ,1,100,88
1670854188.456135,235545.000,36667,2,MZ,1,100,87
1670854188.496390,235584.000,36667,2,MZ,1,100,87
1670854188.536128,235622.500,36684,2,MZ,1,100,86
1670854188.575867,235661.000,36684,2,MZ,1,100,88
1670854188.620250,235704.000,36701,3,MZ,1,100,89
1670854188.664634,235747.000,36701,3,MZ,1,100,88
1670854188.709017,235790.000,36701,3,MZ,1,100,87
1670854188.748928,235828.667,36718,3,MZ,1,100,89
1670854188.788838,235867.333,36718,3,MZ,1,100,88
1670854188.828749,235906.000,36718,3,MZ,1,100,88
1670854188.868487,235944.500,36733,2,MZ,1,100,87
1670854188.908226,235983.000,36733,2,MZ,1,100,88
1670854188.948825,236022.333,36750,3,MZ,1,100,87
1670854188.989424,236061.667,36750,3,MZ,1,100,88
1670854189.030022,236101.000,36750,3,MZ,1,100,87
1670854189.070277,236140.000,36766,2,MZ,1,100,87
1670854189.110532,236179.000,36766,2,MZ,1,100,88
1670854189.150442,236217.667,36783,3,MZ,1,100,88
1670854189.190353,236256.333,36783,3,MZ,1,100,86
1670854189.230263,236295.000,36783,3,MZ,1,100,89
1670854189.269830,236333.333,36800,3,MZ,1,100,88
1670854189.309397,236371.667,36800,3,MZ,1,100,87
1670854189.348963,236410.000,36800,3,MZ,1,100,86
1670854189.389218,236449.000,36817,2,MZ,1,100,87
1670854189.429472,236488.000,36817,2,MZ,1,100,88
1670854189.468695,236526.000,36833,3,MZ,1,100,87
1670854189.507917,236564.000,36833,3,MZ,1,100,88
1670854189.547140,236602.000,36833,3,MZ,1,100,87
1670854189.587911,236641.500,36850,2,MZ,1,100,88
1670854189.628681,236681.000,36850,2,MZ,1,100,86
1670854189.673753,236724.667,36867,3,MZ,1,100,88
1670854189.718824,236768.333,36867,3,MZ,1,100,88
1670854189.763896,236812.000,36867,3,MZ,1,100,89
1670854189.804839,236851.667,36884,3,MZ,1,100,87
1670854189.845781,236891.333,36884,3,MZ,1,100,87
1670854189.886724,236931.000,36884,3,MZ,1,100,87
1670854189.926979,236970.000,36898,2,MZ,1,100,88
1670854189.967233,237009.000,36898,2,MZ,1,100,87
1670854190.006972,237047.500,36916,2,MZ,1,100,87
1670854190.046711,237086.000,36916,2,MZ,1,100,87
1670854190.086621,237124.667,36932,3,MZ,1,100,87
1670854190.126532,237163.333,36932,3,MZ,1,100,88
1670854190.166443,237202.000,36932,3,MZ,1,100,88
1670854190.206353,237240.667,36949,3,MZ,1,100,88
1670854190.246264,237279.333,36949,3,MZ,1,100,87
1670854190.286175,237318.000,36949,3,MZ,1,100,88
1670854190.325913,237356.500,36965,2,MZ,1,100,88
1670854190.365652,237395.000,36965,2,MZ,1,100,88
1670854190.405906,237434.000,36983,3,MZ,1,100,88
1670854190.446161,237473.000,36983,3,MZ,1,100,88
1670854190.486416,237512.000,36983,3,MZ,1,100,88
1670854190.526326,237550.667,36999,3,MZ,1,100,89
1670854190.566237,237589.333,36999,3,MZ,1,100,88
1670854190.606148,237628.000,36999,3,MZ,1,100,87
1670854190.645886,237666.500,37017,2,MZ,1,100,86
1670854190.685625,237705.000,37017,2,MZ,1,100,88
1670854190.725879,237744.000,37033,3,MZ,1,100,88
1670854190.766134,237783.000,37033,3,MZ,1,100,88
1670854190.806389,237822.000,37033,3,MZ,1,100,88
1670854190.852836,237867.000,37048,2,MZ,1,100,88
1670854190.899284,237912.000,37048,2,MZ,1,100,88
1670854190.938851,237950.333,37065,3,MZ,1,100,87
1670854190.978417,237988.667,37065,3,MZ,1,100,88
1670854191.017984,238027.000,37065,3,MZ,1,100,87
1670854191.057722,238065.500,37082,2,MZ,1,100,88
1670854191.097461,238104.000,37082,2,MZ,1,100,88
1670854191.137372,238142.667,37098,3,MZ,1,100,88
1670854191.177282,238181.333,37098,3,MZ,1,100,88
1670854191.217193,238220.000,37098,3,MZ,1,100,87
1670854191.258480,238260.000,37114,2,MZ,1,100,87
1670854191.299767,238300.000,37114,2,MZ,1,100,87
1670854191.340021,238339.000,37132,3,MZ,1,100,88
1670854191.380276,238378.000,37132,3,MZ,1,100,88
1670854191.420531,238417.000,37132,3,MZ,1,100,87
1670854191.460441,238455.667,37149,3,MZ,1,100,88
1670854191.500352,238494.333,37149,3,MZ,1,100,86
1670854191.540262,238533.000,37149,3,MZ,1,100,87
1670854191.578969,238570.500,37165,2,MZ,1,100,87
1670854191.617675,238608.000,37165,2,MZ,1,100,88
1670854191.657930,238647.000,37183,3,MZ,1,100,88
1670854191.698184,238686.000,37183,3,MZ,1,100,87
1670854191.738439,238725.000,37183,3,MZ,1,100,87
1670854191.777662,238763.000,37197,3,MZ,1,100,88
1670854191.816884,238801.000,37197,3,MZ,1,100,87
1670854191.856107,238839.000,37197,3,MZ,1,100,87
1670854191.896878,238878.500,37214,2,MZ,1,100,87
1670854191.937648,238918.000,37214,2,MZ,1,100,88
1670854191.985128,238964.000,37231,2,MZ,1,100,88
1670854192.032608,239010.000,37231,2,MZ,1,100,88
1670854192.073276,239049.400,37253,5,MZ,1,100,87
1670854192.113943,239088.800,37253,5,MZ,1,100,88
1670854192.154611,239128.200,37253,5,MZ,1,100,86
1670854192.195278,239167.600,37253,5,MZ,1,100,88
1670854192.235946,239207.000,37253,5,MZ,1,100,86
1670854192.275856,239245.667,37270,3,MZ,1,100,88
1670854192.315767,239284.333,37270,3,MZ,1,100,89
1670854192.355678,239323.000,37270,3,MZ,1,100,87
1670854192.395416,239361.500,37289,2,MZ,1,100,88
1670854192.435155,239400.000,37289,2,MZ,1,100,88
1670854192.474721,239438.333,37305,3,MZ,1,100,87
1670854192.514288,239476.667,37305,3,MZ,1,100,88
1670854192.553854,239515.000,37305,3,MZ,1,100,88
1670854192.594109,239554.000,37321,2,MZ,1,100,86
1670854192.634364,239593.000,37321,2,MZ,1,100,88
1670854192.674274,239631.667,37337,3,MZ,1,100,88
1670854192.714185,239670.333,37337,3,MZ,1,100,88
1670854192.754096,239709.000,37337,3,MZ,1,100,88
1670854192.794350,239748.000,37354,3,MZ,1,100,87
1670854192.834605,239787.000,37354,3,MZ,1,100,89
1670854192.874860,239826.000,37354,3,MZ,1,100,88
1670854192.914598,239864.500,37370,2,MZ,1,100,88
1670854192.954337,239903.000,37370,2,MZ,1,100,87
1670854192.994247,239941.667,37388,3,MZ,1,100,88
1670854193.034158,239980.333,37388,3,MZ,1,100,87
1670854193.074069,240019.000,37388,3,MZ,1,100,88
1670854193.120000,240063.500,37402,2,MZ,1,100,87
1670854193.165932,240108.000,37402,2,MZ,1,100,86
1670854193.205842,240146.667,37419,3,MZ,1,100,87
1670854193.245753,240185.333,37419,3,MZ,1,100,88
1670854193.285664,240224.000,37419,3,MZ,1,100,87
1670854193.325402,240262.500,37436,2,MZ,1,100,87
1670854193.365141,240301.000,37436,2,MZ,1,100,88
1670854193.405051,240339.667,37455,3,MZ,1,100,87
1670854193.444962,240378.333,37455,3,MZ,1,100,86
1670854193.484873,240417.000,37455,3,MZ,1,100,88
1670854193.525644,240456.500,37470,2,MZ,1,100,87
1670854193.566414,240496.000,37470,2,MZ,1,100,86
1670854193.607013,240535.333,37487,3,MZ,1,100,88
1670854193.647612,240574.667,37487,3,MZ,1,100,87
1670854193.688210,240614.000,37487,3,MZ,1,100,86
1670854193.728121,240652.667,37503,3,MZ,1,100,88
1670854193.768032,240691.333,37503,3,MZ,1,100,88
1670854193.807942,240730.000,37503,3,MZ,1,100,89
1670854193.847165,240768.000,37520,2,MZ,1,100,87
1670854193.886387,240806.000,37520,2,MZ,1,100,88
1670854193.925954,240844.333,37537,3,MZ,1,100,87
1670854193.965520,240882.667,37537,3,MZ,1,100,86
1670854194.005087,240921.000,37537,3,MZ,1,100,86
1670854194.044998,240959.667,37552,3,MZ,1,100,87
1670854194.084908,240998.333,37552,3,MZ,1,100,87
1670854194.124819,241037.000,37552,3,MZ,1,100,87
1670854194.165590,241076.500,37568,2,MZ,1,100,88
1670854194.206360,241116.000,37568,2,MZ,1,100,87
1670854194.253840,241162.000,37585,2,MZ,1,100,88
1670854194.301320,241208.000,37585,2,MZ,1,100,88
1670854194.341231,241246.667,37604,3,MZ,1,100,87
1670854194.381141,241285.333,37604,3,MZ,1,100,88
1670854194.421052,241324.000,37604,3,MZ,1,100,87
1670854194.460618,241362.333,37621,3,MZ,1,100,89
1670854194.500185,241400.667,37621,3,MZ,1,100,88
1670854194.539752,241439.000,37621,3,MZ,1,100,88
1670854194.578974,241477.000,37635,2,MZ,1,100,88
1670854194.618197,241515.000,37635,2,MZ,1,100,88
1670854194.658107,241553.667,37653,3,MZ,1,100,87
1670854194.698018,241592.333,37653,3,MZ,1,100,87
1670854194.737929,241631.000,37653,3,MZ,1,100,88
1670854194.777839,241669.667,37669,3,MZ,1,100,88
1670854194.817750,241708.333,37669,3,MZ,1,100,88
1670854194.857661,241747.000,37669,3,MZ,1,100,86
1670854194.897227,241785.333,37686,3,MZ,1,100,86
1670854194.936794,241823.667,37686,3,MZ,1,100,87
1670854194.976360,241862.000,37686,3,MZ,1,100,88
1670854195.016615,241901.000,37703,2,MZ,1,100,88
1670854195.056870,241940.000,37703,2,MZ,1,100,87
1670854195.096092,241978.000,37718,3,MZ,1,100,86
1670854195.135314,242016.000,37718,3,MZ,1,100,88
1670854195.174537,242054.000,37718,3,MZ,1,100,88
1670854195.214276,242092.500,37734,2,MZ,1,100,86
1670854195.254014,242131.000,37734,2,MZ,1,100,87
1670854195.293581,242169.333,37752,3,MZ,1,100,88
1670854195.333147,242207.667,37752,3,MZ,1,100,87
1670854195.372714,242246.000,37752,3,MZ,1,100,88
1670854195.419162,242291.000,37770,2,MZ,1,100,86
1670854195.465609,242336.000,37770,2,MZ,1,100,87
1670854195.505520,242374.667,37786,3,MZ,1,100,87
1670854195.545430,242413.333,37786,3,MZ,1,100,88
1670854195.585341,242452.000,37786,3,MZ,1,100,87
1670854195.625252,242490.667,37802,3,MZ,1,100,88
1670854195.665162,242529.333,37802,3,MZ,1,100,87
1670854195.705073,242568.000,37802,3,MZ,1,100,87
1670854195.744812,242606.500,37819,2,MZ,1,100,88
1670854195.784550,242645.000,37819,2,MZ,1,100,87
1670854195.824461,242683.667,37835,3,MZ,1,100,88
1670854195.864371,242722.333,37835,3,MZ,1,100,87
1670854195.904282,242761.000,37835,3,MZ,1,100,88
1670854195.944021,242799.500,37853,2,MZ,1,100,87
1670854195.983759,242838.000,37853,2,MZ,1,100,88
1670854196.022982,242876.000,37867,3,MZ,1,100,88
1670854196.062204,242914.000,37867,3,MZ,1,100,87
1670854196.101427,242952.000,37867,3,MZ,1,100,88
1670854196.141337,242990.667,37884,3,MZ,1,100,87
1670854196.181248,243029.333,37884,3,MZ,1,100,88
1670854196.221159,243068.000,37884,3,MZ,1,100,88
1670854196.260897,243106.500,37901,2,MZ,1,100,88
1670854196.300636,243145.000,37901,2,MZ,1,100,87
1670854196.340546,243183.667,37920,3,MZ,1,100,87
1670854196.380457,243222.333,37920,3,MZ,1,100,87
1670854196.420367,243261.000,37920,3,MZ,1,100,87
1670854196.460278,243299.667,37936,3,MZ,1,100,88
1670854196.500189,243338.333,37936,3,MZ,1,100,88
1670854196.540099,243377.000,37936,3,MZ,1,100,88
1670854196.586031,243421.500,37951,2,MZ,1,100,87
1670854196.631963,243466.000,37951,2,MZ,1,100,88
1670854196.672733,243505.500,37968,2,MZ,1,100,88
1670854196.713504,243545.000,37968,2,MZ,1,100,88
1670854196.753759,243584.000,37985,3,MZ,1,100,88
1670854196.794014,243623.000,37985,3,MZ,1,100,86
1670854196.834268,243662.000,37985,3,MZ,1,100,88
1670854196.874179,243700.667,38001,3,MZ,1,100,89
1670854196.914089,243739.333,38001,3,MZ,1,100,88
1670854196.954000,243778.000,38001,3,MZ,1,100,87
1670854196.994255,243817.000,38018,2,MZ,1,100,87
1670854197.034509,243856.000,38018,2,MZ,1,100,87
1670854197.074420,243894.667,38033,3,MZ,1,100,87
1670854197.114331,243933.333,38033,3,MZ,1,100,86
1670854197.154241,243972.000,38033,3,MZ,1,100,88
1670854197.193464,244010.000,38050,2,MZ,1,100,88
1670854197.232686,244048.000,38050,2,MZ,1,100,88
1670854197.272597,244086.667,38067,3,MZ,1,100,87
1670854197.312507,244125.333,38067,3,MZ,1,100,88
1670854197.352418,244164.000,38067,3,MZ,1,100,87
1670854197.392053,244202.400,38091,5,MZ,1,100,88
1670854197.431689,244240.800,38091,5,MZ,1,100,87
1670854197.471324,244279.200,38091,5,MZ,1,100,88
1670854197.510960,244317.600,38091,5,MZ,1,100,86
1670854197.550595,244356.000,38091,5,MZ,1,100,88
1670854197.590333,244394.500,38108,2,MZ,1,100,88
1670854197.630072,244433.000,38108,2,MZ,1,100,89
1670854197.674455,244476.000,38125,3,MZ,1,100,88
1670854197.718839,244519.000,38125,3,MZ,1,100,87
1670854197.763222,244562.000,38125,3,MZ,1,100,87
1670854197.803477,244601.000,38141,2,MZ,1,100,88
1670854197.843732,244640.000,38141,2,MZ,1,100,87
1670854197.883642,244678.667,38156,3,MZ,1,100,88
1670854197.923553,244717.333,38156,3,MZ,1,100,87
1670854197.963463,244756.000,38156,3,MZ,1,100,88
1670854198.002686,244794.000,38173,3,MZ,1,100,87
1670854198.041909,244832.000,38173,3,MZ,1,100,88
1670854198.081131,244870.000,38173,3,MZ,1,100,87
1670854198.121902,244909.500,38190,2,MZ,1,100,88
1670854198.162673,244949.000,38190,2,MZ,1,100,88
1670854198.202583,244987.667,38206,3,MZ,1,100,87
1670854198.242494,245026.333,38206,3,MZ,1,100,87
1670854198.282404,245065.000,38206,3,MZ,1,100,88
1670854198.322315,245103.667,38226,3,MZ,1,100,88
1670854198.362226,245142.333,38226,3,MZ,1,100,88
1670854198.402136,245181.000,38226,3,MZ,1,100,88
1670854198.442391,245220.000,38240,2,MZ,1,100,88
1670854198.482646,245259.000,38240,2,MZ,1,100,88
1670854198.522556,245297.667,38257,3,MZ,1,100,88
1670854198.562467,245336.333,38257,3,MZ,1,100,86
1670854198.602377,245375.000,38257,3,MZ,1,100,88
1670854198.641600,245413.000,38274,2,MZ,1,100,87
1670854198.680822,245451.000,38274,2,MZ,1,100,87
1670854198.721077,245490.000,38291,3,MZ,1,100,87
1670854198.761332,245529.000,38291,3,MZ,1,100,87
1670854198.801586,245568.000,38291,3,MZ,1,100,87
1670854198.849066,245614.000,38305,2,MZ,1,100,88
1670854198.896546,245660.000,38305,2,MZ,1,100,87
1670854198.937145,245699.333,38323,3,MZ,1,100,88
1670854198.977744,245738.667,38323,3,MZ,1,100,88
1670854199.018342,245778.000,38323,3,MZ,1,100,88
1670854199.058597,245817.000,38339,2,MZ,1,100,87
1670854199.098852,245856.000,38339,2,MZ,1,100,87
1670854199.138762,245894.667,38356,3,MZ,1,100,88
1670854199.178673,245933.333,38356,3,MZ,1,100,88
1670854199.218584,245972.000,38356,3,MZ,1,100,87
1670854199.258150,246010.333,38373,3,MZ,1,100,88
1670854199.297717,246048.667,38373,3,MZ,1,100,88
1670854199.337283,246087.000,38373,3,MZ,1,100,88
1670854199.377538,246126.000,38390,2,MZ,1,100,87
1670854199.417793,246165.000,38390,2,MZ,1,100,87
1670854199.457015,246203.000,38406,3,MZ,1,100,88
1670854199.496238,246241.000,38406,3,MZ,1,100,88
1670854199.535460,246279.000,38406,3,MZ,1,100,88
1670854199.576231,246318.500,38423,2,MZ,1,100,88
1670854199.617002,246358.000,38423,2,MZ,1,100,87
1670854199.657256,246397.000,38440,3,MZ,1,100,88
1670854199.697511,246436.000,38440,3,MZ,1,100,88
1670854199.737766,246475.000,38440,3,MZ,1,100,87
1670854199.778020,246514.000,38456,2,MZ,1,100,88
1670854199.818275,246553.000,38456,2,MZ,1,100,88
1670854199.858186,246591.667,38471,3,MZ,1,100,86
1670854199.898096,246630.333,38471,3,MZ,1,100,88
1670854199.938007,246669.000,38471,3,MZ,1,100,88
1670854199.984454,246714.000,38489,2,MZ,1,100,88
1670854200.030902,246759.000,38489,2,MZ,1,100,87
1670854200.070469,246797.333,38505,3,MZ,1,100,87
1670854200.110035,246835.667,38505,3,MZ,1,100,88
1670854200.149602,246874.000,38505,3,MZ,1,100,87
1670854200.189168,246912.333,38522,3,MZ,1,100,88
1670854200.228735,246950.667,38522,3,MZ,1,100,88
1670854200.268301,246989.000,38522,3,MZ,1,100,87
1670854200.308556,247028.000,38537,2,MZ,1,100,88
1670854200.348811,247067.000,38537,2,MZ,1,100,87
1670854200.389410,247106.333,38556,3,MZ,1,100,88
1670854200.430008,247145.667,38556,3,MZ,1,100,87
1670854200.470607,247185.000,38556,3,MZ,1,100,88
1670854200.510518,247223.667,38572,3,MZ,1,100,86
1670854200.550428,247262.333,38572,3,MZ,1,100,87
1670854200.590339,247301.000,38572,3,MZ,1,100,87
1670854200.630250,247339.667,38590,3,MZ,1,100,88
1670854200.670160,247378.333,38590,3,MZ,1,100,88
1670854200.710071,247417.000,38590,3,MZ,1,100,89
1670854200.750325,247456.000,38606,2,MZ,1,100,87
1670854200.790580,247495.000,38606,2,MZ,1,100,87
1670854200.830491,247533.667,38622,3,MZ,1,100,87
1670854200.870401,247572.333,38622,3,MZ,1,100,86
1670854200.910312,247611.000,38622,3,MZ,1,100,88
1670854200.949534,247649.000,38638,2,MZ,1,100,88
1670854200.988757,247687.000,38638,2,MZ,1,100,87
1670854201.033828,247730.667,38655,3,MZ,1,100,88
1670854201.078900,247774.333,38655,3,MZ,1,100,88
1670854201.123971,247818.000,38655,3,MZ,1,100,89
1670854201.163710,247856.500,38671,2,MZ,1,100,87
1670854201.203449,247895.000,38671,2,MZ,1,100,88
1670854201.244735,247935.000,38689,3,MZ,1,100,87
1670854201.286022,247975.000,38689,3,MZ,1,100,87
1670854201.327309,248015.000,38689,3,MZ,1,100,87
1670854201.367048,248053.500,38705,2,MZ,1,100,87
1670854201.406786,248092.000,38705,2,MZ,1,100,87
1670854201.446697,248130.667,38722,3,MZ,1,100,87
1670854201.486608,248169.333,38722,3,MZ,1,100,88
1670854201.526518,248208.000,38722,3,MZ,1,100,88
1670854201.565397,248245.667,38738,3,MZ,1,100,88
1670854201.604275,248283.333,38738,3,MZ,1,100,88
1670854201.643153,248321.000,38738,3,MZ,1,100,88
1670854201.683408,248360.000,38756,2,MZ,1,100,86
1670854201.723663,248399.000,38756,2,MZ,1,100,87
1670854201.763573,248437.667,38772,3,MZ,1,100,88
1670854201.803484,248476.333,38772,3,MZ,1,100,88
1670854201.843395,248515.000,38772,3,MZ,1,100,88
1670854201.884166,248554.500,38787,2,MZ,1,100,87
1670854201.924936,248594.000,38787,2,MZ,1,100,87
1670854201.965191,248633.000,38804,3,MZ,1,100,87
1670854202.005445,248672.000,38804,3,MZ,1,100,88
1670854202.045700,248711.000,38804,3,MZ,1,100,86
1670854202.085611,248749.667,38821,3,MZ,1,100,89
1670854202.125521,248788.333,38821,3,MZ,1,100,88
1670854202.165432,248827.000,38821,3,MZ,1,100,87
1670854202.205171,248865.500,38837,2,MZ,1,100,88
1670854202.244909,248904.000,38837,2,MZ,1,100,87
1670854202.288949,248946.667,38853,3,MZ,1,100,87
1670854202.332988,248989.333,38853,3,MZ,1,100,87
1670854202.377027,249032.000,38853,3,MZ,1,100,88
1670854202.416766,249070.500,38871,2,MZ,1,100,88
1670854202.456504,249109.000,38871,2,MZ,1,100,86
1670854202.496415,249147.667,38888,3,MZ,1,100,88
1670854202.536326,249186.333,38888,3,MZ,1,100,87
1670854202.576236,249225.000,38888,3,MZ,1,100,88
1670854202.616319,249263.833,38911,6,MZ,1,100,88
1670854202.656402,249302.667,38911,6,MZ,1,100,88
1670854202.696484,249341.500,38911,6,MZ,1,100,87
1670854202.736567,249380.333,38911,6,MZ,1,100,86
1670854202.776649,249419.167,38911,6,MZ,1,100,88
1670854202.816732,249458.000,38911,6,MZ,1,100,87
1670854202.856643,249496.667,38927,3,MZ,1,100,88
1670854202.896553,249535.333,38927,3,MZ,1,100,88
1670854202.936464,249574.000,38927,3,MZ,1,100,87
1670854202.976719,249613.000,38944,2,MZ,1,100,87
1670854203.016973,249652.000,38944,2,MZ,1,100,88
1670854203.056196,249690.000,38959,3,MZ,1,100,87
1670854203.095418,249728.000,38959,3,MZ,1,100,87
1670854203.134641,249766.000,38959,3,MZ,1,100,88
1670854203.174551,249804.667,38976,3,MZ,1,100,87
1670854203.214462,249843.333,38976,3,MZ,1,100,87
1670854203.254373,249882.000,38976,3,MZ,1,100,89
1670854203.294627,249921.000,38993,2,MZ,1,100,88
1670854203.334882,249960.000,38993,2,MZ,1,100,87
1670854203.379953,250003.667,39012,3,MZ,1,100,88
1670854203.425025,250047.333,39012,3,MZ,1,100,88
1670854203.470096,250091.000,39012,3,MZ,1,100,88
1670854203.510351,250130.000,39026,2,MZ,1,100,88
1670854203.550606,250169.000,39026,2,MZ,1,100,86
1670854203.590172,250207.333,39044,3,MZ,1,100,88
1670854203.629739,250245.667,39044,3,MZ,1,100,87
1670854203.669306,250284.000,39044,3,MZ,1,100,87
1670854203.708872,250322.333,39060,3,MZ,1,100,87
1670854203.748439,250360.667,39060,3,MZ,1,100,86
1670854203.788005,250399.000,39060,3,MZ,1,100,88
1670854203.827228,250437.000,39077,2,MZ,1,100,88
1670854203.866450,250475.000,39077,2,MZ,1,100,88
1670854203.906705,250514.000,39094,3,MZ,1,100,87
1670854203.946959,250553.000,39094,3,MZ,1,100,87
1670854203.987214,250592.000,39094,3,MZ,1,100,88
1670854204.026953,250630.500,39109,2,MZ,1,100,88
1670854204.066691,250669.000,39109,2,MZ,1,100,87
1670854204.106602,250707.667,39125,3,MZ,1,100,88
1670854204.146513,250746.333,39125,3,MZ,1,100,88
1670854204.186423,250785.000,39125,3,MZ,1,100,87
1670854204.225990,250823.333,39142,3,MZ,1,100,88
1670854204.265556,250861.667,39142,3,MZ,1,100,88
1670854204.305123,250900.000,39142,3,MZ,1,100,87
1670854204.344862,250938.500,39161,2,MZ,1,100,88
1670854204.384600,250977.000,39161,2,MZ,1,100,87
1670854204.424167,251015.333,39177,3,MZ,1,100,88
1670854204.463733,251053.667,39177,3,MZ,1,100,88
1670854204.503300,251092.000,39177,3,MZ,1,100,88
1670854204.549231,251136.500,39192,2,MZ,1,100,88
1670854204.595163,251181.000,39192,2,MZ,1,100,88
1670854204.635074,251219.667,39210,3,MZ,1,100,87
1670854204.674984,251258.333,39210,3,MZ,1,100,88
1670854204.714895,251297.000,39210,3,MZ,1,100,88
1670854204.754633,251335.500,39226,2,MZ,1,100,87
1670854204.794372,251374.000,39226,2,MZ,1,100,88
1670854204.834627,251413.000,39243,3,MZ,1,100,87
1670854204.874881,251452.000,39243,3,MZ,1,100,87
1670854204.915136,251491.000,39243,3,MZ,1,100,88
1670854204.954703,251529.333,39258,3,MZ,1,100,87
1670854204.994269,251567.667,39258,3,MZ,1,100,89
1670854205.033836,251606.000,39258,3,MZ,1,100,87
1670854205.073058,251644.000,39275,2,MZ,1,100,88
1670854205.112281,251682.000,39275,2,MZ,1,100,88
1670854205.151847,251720.333,39291,3,MZ,1,100,88
1670854205.191414,251758.667,39291,3,MZ,1,100,87
1670854205.230980,251797.000,39291,3,MZ,1,100,87
1670854205.270891,251835.667,39309,3,MZ,1,100,87
1670854205.310802,251874.333,39309,3,MZ,1,100,88
1670854205.350712,251913.000,39309,3,MZ,1,100,87
1670854205.390967,251952.000,39327,2,MZ,1,100,88
