LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1670854090.783844,140917.000,21271,4,EM,1,100,PS
1670854090.835711,140967.250,21305,4,EM,1,100,RS
1670854090.887577,141017.500,21305,4,EM,1,100,RB
1670854090.939444,141067.750,21305,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854090.991310,141118.000,21305,4,EM,1,100,PS
1670854091.043177,141168.250,21338,4,EM,1,100,RS
1670854091.095044,141218.500,21338,4,EM,1,100,RB
1670854091.146910,141268.750,21338,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854091.198777,141319.000,21338,4,EM,1,100,PS
1670854091.250643,141369.250,21370,4,EM,1,100,RS
1670854091.302510,141419.500,21370,4,EM,1,100,RB
1670854091.354377,141469.750,21370,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854091.406243,141520.000,21370,4,EM,1,100,PS
1670854091.458110,141570.250,21406,4,EM,1,100,RS
1670854091.509976,141620.500,21406,4,EM,1,100,RB
1670854091.561843,141670.750,21406,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854091.613710,141721.000,21406,4,EM,1,100,PS
1670854091.677962,141783.250,21442,4,EM,1,100,RS
1670854091.742215,141845.500,21442,4,EM,1,100,RB
1670854091.806468,141907.750,21442,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854091.870720,141970.000,21442,4,EM,1,100,PS
1670854091.922587,142020.250,21476,4,EM,1,100,RS
1670854091.974453,142070.500,21476,4,EM,1,100,RB
1670854092.026320,142120.750,21476,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854092.078187,142171.000,21476,4,EM,1,100,PS
1670854092.130053,142221.250,21507,4,EM,1,100,RS
1670854092.181920,142271.500,21507,4,EM,1,100,RB
1670854092.233786,142321.750,21507,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854092.285653,142372.000,21507,4,EM,1,100,PS
1670854092.337778,142422.500,21541,4,EM,1,100,RS
1670854092.389902,142473.000,21541,4,EM,1,100,RB
1670854092.442027,142523.500,21541,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854092.494152,142574.000,21541,4,EM,1,100,PS
1670854092.546018,142624.250,21577,4,EM,1,100,RS
1670854092.597885,142674.500,21577,4,EM,1,100,RB
