LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
637291.852273,637291.852252,1673971788.655701,3502624.667,48685,3,AY,1,100,-0.072
637291.893209,637291.893188,1673971788.696636,3502664.333,48685,3,AY,1,100,-0.069
637291.934145,637291.934124,1673971788.737571,3502704.000,48685,3,AY,1,100,-0.070
637291.974050,637291.974029,1673971788.777475,3502742.667,48701,3,AY,1,100,-0.070
637292.013954,637292.013933,1673971788.817378,3502781.333,48701,3,AY,1,100,-0.070
637292.053858,637292.053837,1673971788.857281,3502820.000,48701,3,AY,1,100,-0.069
637292.094106,637292.094085,1673971788.897528,3502859.000,48717,2,AY,1,100,-0.071
637292.134355,637292.134334,1673971788.937775,3502898.000,48717,2,AY,1,100,-0.071
637292.174259,637292.174238,1673971788.977679,3502936.667,48738,3,AY,1,100,-0.070
637292.214163,637292.214142,1673971789.017582,3502975.333,48738,3,AY,1,100,-0.071
637292.254068,637292.254047,1673971789.057485,3503014.000,48738,3,AY,1,100,-0.070
637292.293800,637292.293779,1673971789.097216,3503052.500,48755,2,AY,1,100,-0.071
637292.333532,637292.333511,1673971789.136947,3503091.000,48755,2,AY,1,100,-0.068
637292.377909,637292.377887,1673971789.181322,3503134.000,48772,3,AY,1,100,-0.072
637292.422285,637292.422264,1673971789.225697,3503177.000,48772,3,AY,1,100,-0.071
637292.466661,637292.466640,1673971789.270072,3503220.000,48772,3,AY,1,100,-0.071
637292.506909,637292.506888,1673971789.310319,3503259.000,48788,2,AY,1,100,-0.071
637292.547158,637292.547137,1673971789.350567,3503298.000,48788,2,AY,1,100,-0.070
637292.586718,637292.586697,1673971789.390126,3503336.333,48803,3,AY,1,100,-0.072
637292.626278,637292.626257,1673971789.429685,3503374.667,48803,3,AY,1,100,-0.071
637292.665839,637292.665818,1673971789.469244,3503413.000,48803,3,AY,1,100,-0.070
637292.706431,637292.706410,1673971789.509835,3503452.333,48824,3,AY,1,100,-0.071
637292.747023,637292.747002,1673971789.550426,3503491.667,48824,3,AY,1,100,-0.070
637292.787615,637292.787594,1673971789.591017,3503531.000,48824,3,AY,1,100,-0.070
637292.827520,637292.827499,1673971789.630921,3503569.667,48840,3,AY,1,100,-0.071
637292.867424,637292.867403,1673971789.670824,3503608.333,48840,3,AY,1,100,-0.070
637292.907328,637292.907307,1673971789.710727,3503647.000,48840,3,AY,1,100,-0.073
637292.946545,637292.946524,1673971789.749942,3503685.000,48857,2,AY,1,100,-0.068
637292.985761,637292.985740,1673971789.789157,3503723.000,48857,2,AY,1,100,-0.070
637293.026009,637293.025988,1673971789.829404,3503762.000,48874,3,AY,1,100,-0.072
637293.066258,637293.066236,1673971789.869652,3503801.000,48874,3,AY,1,100,-0.070
637293.106506,637293.106485,1673971789.909899,3503840.000,48874,3,AY,1,100,-0.071
637293.146238,637293.146217,1673971789.949630,3503878.500,48894,2,AY,1,100,-0.070
637293.185970,637293.185949,1673971789.989361,3503917.000,48894,2,AY,1,100,-0.071
637293.225875,637293.225854,1673971790.029264,3503955.667,48910,3,AY,1,100,-0.071
637293.265779,637293.265758,1673971790.069167,3503994.333,48910,3,AY,1,100,-0.070
637293.305683,637293.305662,1673971790.109071,3504033.000,48910,3,AY,1,100,-0.070
637293.346276,637293.346254,1673971790.149662,3504072.333,48927,3,AY,1,100,-0.070
637293.386868,637293.386847,1673971790.190253,3504111.667,48927,3,AY,1,100,-0.069
637293.427460,637293.427439,1673971790.230844,3504151.000,48927,3,AY,1,100,-0.070
637293.474416,637293.474395,1673971790.277799,3504196.500,48944,2,AY,1,100,-0.071
637293.521373,637293.521352,1673971790.324754,3504242.000,48944,2,AY,1,100,-0.070
637293.562309,637293.562288,1673971790.365689,3504281.667,48961,3,AY,1,100,-0.070
637293.603245,637293.603224,1673971790.406624,3504321.333,48961,3,AY,1,100,-0.069
637293.644182,637293.644161,1673971790.447559,3504361.000,48961,3,AY,1,100,-0.070
637293.683914,637293.683893,1673971790.487290,3504399.500,48978,2,AY,1,100,-0.069
637293.723646,637293.723625,1673971790.527022,3504438.000,48978,2,AY,1,100,-0.069
637293.763207,637293.763185,1673971790.566581,3504476.333,48996,3,AY,1,100,-0.068
637293.802767,637293.802746,1673971790.606140,3504514.667,48996,3,AY,1,100,-0.071
637293.842327,637293.842306,1673971790.645699,3504553.000,48996,3,AY,1,100,-0.070
637293.882059,637293.882038,1673971790.685430,3504591.500,49012,2,AY,1,100,-0.072
637293.921792,637293.921771,1673971790.725161,3504630.000,49012,2,AY,1,100,-0.069
637293.961696,637293.961675,1673971790.765064,3504668.667,49029,3,AY,1,100,-0.071
637294.001600,637294.001579,1673971790.804968,3504707.333,49029,3,AY,1,100,-0.072
637294.041505,637294.041483,1673971790.844871,3504746.000,49029,3,AY,1,100,-0.068
637294.081409,637294.081388,1673971790.884774,3504784.667,49044,3,AY,1,100,-0.068
637294.121313,637294.121292,1673971790.924677,3504823.333,49044,3,AY,1,100,-0.071
637294.161217,637294.161196,1673971790.964580,3504862.000,49044,3,AY,1,100,-0.071
637294.201466,637294.201445,1673971791.004827,3504901.000,49066,2,AY,1,100,-0.071
637294.241714,637294.241693,1673971791.045074,3504940.000,49066,2,AY,1,100,-0.070
637294.281618,637294.281597,1673971791.084978,3504978.667,49082,3,AY,1,100,-0.071
637294.321523,637294.321501,1673971791.124881,3505017.333,49082,3,AY,1,100,-0.071
637294.361427,637294.361406,1673971791.164784,3505056.000,49082,3,AY,1,100,-0.071
637294.401331,637294.401310,1673971791.204687,3505094.667,49100,3,AY,1,100,-0.071
637294.441235,637294.441214,1673971791.244590,3505133.333,49100,3,AY,1,100,-0.069
637294.481140,637294.481119,1673971791.284493,3505172.000,49100,3,AY,1,100,-0.071
637294.521388,637294.521367,1673971791.324741,3505211.000,49116,2,AY,1,100,-0.069
637294.561636,637294.561615,1673971791.364988,3505250.000,49116,2,AY,1,100,-0.069
637294.608077,637294.608055,1673971791.411427,3505295.000,49131,2,AY,1,100,-0.068
637294.654517,637294.654496,1673971791.457866,3505340.000,49131,2,AY,1,100,-0.069
637294.693733,637294.693712,1673971791.497081,3505378.000,49151,3,AY,1,100,-0.070
637294.732950,637294.732928,1673971791.536296,3505416.000,49151,3,AY,1,100,-0.070
637294.772166,637294.772145,1673971791.575511,3505454.000,49151,3,AY,1,100,-0.071
637294.812414,637294.812393,1673971791.615758,3505493.000,49168,4,AY,1,100,-0.070
637294.852662,637294.852641,1673971791.656006,3505532.000,49168,4,AY,1,100,-0.070
637294.892911,637294.892890,1673971791.696253,3505571.000,49168,4,AY,1,100,-0.071
637294.933159,637294.933138,1673971791.736500,3505610.000,49168,4,AY,1,100,-0.071
637294.973923,637294.973902,1673971791.777263,3505649.500,49184,2,AY,1,100,-0.071
637295.014688,637295.014666,1673971791.818026,3505689.000,49184,2,AY,1,100,-0.070
637295.054729,637295.054708,1673971791.858067,3505727.800,49207,5,AY,1,100,-0.071
637295.094771,637295.094750,1673971791.898108,3505766.600,49207,5,AY,1,100,-0.071
637295.134813,637295.134792,1673971791.938148,3505805.400,49207,5,AY,1,100,-0.069
637295.174855,637295.174834,1673971791.978189,3505844.200,49207,5,AY,1,100,-0.070
637295.214897,637295.214876,1673971792.018230,3505883.000,49207,5,AY,1,100,-0.073
637295.254629,637295.254608,1673971792.057961,3505921.500,49228,4,AY,1,100,-0.068
637295.294362,637295.294340,1673971792.097692,3505960.000,49228,4,AY,1,100,-0.069
637295.334094,637295.334073,1673971792.137424,3505998.500,49228,4,AY,1,100,-0.071
637295.373826,637295.373805,1673971792.177155,3506037.000,49228,4,AY,1,100,-0.070
637295.413558,637295.413537,1673971792.216886,3506075.500,49245,2,AY,1,100,-0.070
637295.453291,637295.453270,1673971792.256617,3506114.000,49245,2,AY,1,100,-0.070
637295.493539,637295.493518,1673971792.296864,3506153.000,49261,3,AY,1,100,-0.069
637295.533787,637295.533766,1673971792.337111,3506192.000,49261,3,AY,1,100,-0.070
637295.574036,637295.574014,1673971792.377358,3506231.000,49261,3,AY,1,100,-0.071
637295.614800,637295.614779,1673971792.418121,3506270.500,49278,2,AY,1,100,-0.073
637295.655564,637295.655543,1673971792.458884,3506310.000,49278,2,AY,1,100,-0.070
637295.700284,637295.700263,1673971792.503604,3506353.333,49298,3,AY,1,100,-0.070
637295.745005,637295.744984,1673971792.548323,3506396.667,49298,3,AY,1,100,-0.070
637295.789725,637295.789704,1673971792.593042,3506440.000,49298,3,AY,1,100,-0.072
637295.831005,637295.830984,1673971792.634321,3506480.000,49313,2,AY,1,100,-0.070
637295.872286,637295.872265,1673971792.675600,3506520.000,49313,2,AY,1,100,-0.067
637295.912190,637295.912169,1673971792.715503,3506558.667,49329,3,AY,1,100,-0.071
637295.952094,637295.952073,1673971792.755406,3506597.333,49329,3,AY,1,100,-0.073
637295.991999,637295.991977,1673971792.795310,3506636.000,49329,3,AY,1,100,-0.073
637296.031731,637296.031710,1673971792.835041,3506674.500,49346,2,AY,1,100,-0.071
637296.071463,637296.071442,1673971792.874772,3506713.000,49346,2,AY,1,100,-0.071
637296.110679,637296.110658,1673971792.913987,3506751.000,49365,3,AY,1,100,-0.071
637296.149896,637296.149875,1673971792.953202,3506789.000,49365,3,AY,1,100,-0.069
637296.189112,637296.189091,1673971792.992417,3506827.000,49365,3,AY,1,100,-0.071
637296.229360,637296.229339,1673971793.032664,3506866.000,49384,2,AY,1,100,-0.072
637296.269609,637296.269587,1673971793.072912,3506905.000,49384,2,AY,1,100,-0.069
637296.309169,637296.309148,1673971793.112471,3506943.333,49399,3,AY,1,100,-0.071
637296.348729,637296.348708,1673971793.152030,3506981.667,49399,3,AY,1,100,-0.070
637296.388289,637296.388268,1673971793.191589,3507020.000,49399,3,AY,1,100,-0.070
637296.429226,637296.429205,1673971793.232524,3507059.667,49417,3,AY,1,100,-0.070
637296.470162,637296.470141,1673971793.273459,3507099.333,49417,3,AY,1,100,-0.070
637296.511098,637296.511077,1673971793.314394,3507139.000,49417,3,AY,1,100,-0.071
637296.550831,637296.550809,1673971793.354125,3507177.500,49433,2,AY,1,100,-0.070
637296.590563,637296.590542,1673971793.393857,3507216.000,49433,2,AY,1,100,-0.071
637296.630811,637296.630790,1673971793.434104,3507255.000,49453,3,AY,1,100,-0.072
637296.671059,637296.671038,1673971793.474351,3507294.000,49453,3,AY,1,100,-0.071
637296.711308,637296.711287,1673971793.514598,3507333.000,49453,3,AY,1,100,-0.069
637296.750868,637296.750847,1673971793.554157,3507371.333,49468,3,AY,1,100,-0.070
637296.790428,637296.790407,1673971793.593717,3507409.667,49468,3,AY,1,100,-0.069
637296.829989,637296.829967,1673971793.633276,3507448.000,49468,3,AY,1,100,-0.072
637296.876429,637296.876408,1673971793.679715,3507493.000,49485,2,AY,1,100,-0.070
637296.922869,637296.922848,1673971793.726154,3507538.000,49485,2,AY,1,100,-0.072
637296.962774,637296.962752,1673971793.766057,3507576.667,49501,3,AY,1,100,-0.070
637297.002678,637297.002657,1673971793.805960,3507615.333,49501,3,AY,1,100,-0.072
637297.042582,637297.042561,1673971793.845863,3507654.000,49501,3,AY,1,100,-0.071
637297.082486,637297.082465,1673971793.885766,3507692.667,49519,3,AY,1,100,-0.069
637297.122391,637297.122370,1673971793.925669,3507731.333,49519,3,AY,1,100,-0.070
637297.162295,637297.162274,1673971793.965573,3507770.000,49519,3,AY,1,100,-0.071
637297.202199,637297.202178,1673971794.005476,3507808.667,49540,3,AY,1,100,-0.070
637297.242104,637297.242082,1673971794.045379,3507847.333,49540,3,AY,1,100,-0.069
637297.282008,637297.281987,1673971794.085282,3507886.000,49540,3,AY,1,100,-0.071
637297.321740,637297.321719,1673971794.125013,3507924.500,49557,2,AY,1,100,-0.071
637297.361472,637297.361451,1673971794.164744,3507963.000,49557,2,AY,1,100,-0.069
637297.400689,637297.400668,1673971794.203959,3508001.000,49572,3,AY,1,100,-0.070
637297.439905,637297.439884,1673971794.243175,3508039.000,49572,3,AY,1,100,-0.071
637297.479121,637297.479100,1673971794.282390,3508077.000,49572,3,AY,1,100,-0.071
637297.518682,637297.518660,1673971794.321949,3508115.333,49589,3,AY,1,100,-0.069
637297.558242,637297.558221,1673971794.361508,3508153.667,49589,3,AY,1,100,-0.070
637297.597802,637297.597781,1673971794.401067,3508192.000,49589,3,AY,1,100,-0.072
637297.637362,637297.637341,1673971794.440627,3508230.333,49608,3,AY,1,100,-0.070
637297.676923,637297.676902,1673971794.480186,3508268.667,49608,3,AY,1,100,-0.072
637297.716483,637297.716462,1673971794.519745,3508307.000,49608,3,AY,1,100,-0.071
637297.756215,637297.756194,1673971794.559476,3508345.500,49626,2,AY,1,100,-0.069
637297.795948,637297.795926,1673971794.599207,3508384.000,49626,2,AY,1,100,-0.071
637297.836540,637297.836519,1673971794.639798,3508423.333,49642,3,AY,1,100,-0.069
637297.877132,637297.877111,1673971794.680389,3508462.667,49642,3,AY,1,100,-0.070
637297.917724,637297.917703,1673971794.720981,3508502.000,49642,3,AY,1,100,-0.070
637297.958489,637297.958468,1673971794.761744,3508541.500,49657,2,AY,1,100,-0.069
637297.999253,637297.999232,1673971794.802507,3508581.000,49657,2,AY,1,100,-0.069
637298.043973,637298.043952,1673971794.847226,3508624.333,49674,3,AY,1,100,-0.073
637298.088694,637298.088673,1673971794.891945,3508667.667,49674,3,AY,1,100,-0.070
637298.133414,637298.133393,1673971794.936664,3508711.000,49674,3,AY,1,100,-0.071
637298.172630,637298.172609,1673971794.975879,3508749.000,49696,3,AY,1,100,-0.070
637298.211847,637298.211825,1673971795.015094,3508787.000,49696,3,AY,1,100,-0.071
637298.251063,637298.251042,1673971795.054310,3508825.000,49696,3,AY,1,100,-0.072
637298.290795,637298.290774,1673971795.094041,3508863.500,49712,2,AY,1,100,-0.071
637298.330527,637298.330506,1673971795.133772,3508902.000,49712,2,AY,1,100,-0.070
637298.370088,637298.370067,1673971795.173331,3508940.333,49730,3,AY,1,100,-0.070
637298.409648,637298.409627,1673971795.212890,3508978.667,49730,3,AY,1,100,-0.070
637298.449208,637298.449187,1673971795.252449,3509017.000,49730,3,AY,1,100,-0.069
637298.489457,637298.489435,1673971795.292696,3509056.000,49744,2,AY,1,100,-0.070
637298.529705,637298.529684,1673971795.332944,3509095.000,49744,2,AY,1,100,-0.071
637298.569609,637298.569588,1673971795.372847,3509133.667,49761,3,AY,1,100,-0.071
637298.609513,637298.609492,1673971795.412750,3509172.333,49761,3,AY,1,100,-0.069
637298.649418,637298.649397,1673971795.452653,3509211.000,49761,3,AY,1,100,-0.069
637298.689322,637298.689301,1673971795.492556,3509249.667,49781,3,AY,1,100,-0.069
637298.729226,637298.729205,1673971795.532459,3509288.333,49781,3,AY,1,100,-0.071
637298.769131,637298.769109,1673971795.572362,3509327.000,49781,3,AY,1,100,-0.071
637298.807831,637298.807810,1673971795.611062,3509364.500,49798,2,AY,1,100,-0.070
637298.846531,637298.846510,1673971795.649761,3509402.000,49798,2,AY,1,100,-0.071
637298.886779,637298.886758,1673971795.690008,3509441.000,49814,3,AY,1,100,-0.071
637298.927028,637298.927007,1673971795.730255,3509480.000,49814,3,AY,1,100,-0.071
637298.967276,637298.967255,1673971795.770502,3509519.000,49814,3,AY,1,100,-0.071
637299.007008,637299.006987,1673971795.810234,3509557.500,49829,2,AY,1,100,-0.070
637299.046741,637299.046719,1673971795.849965,3509596.000,49829,2,AY,1,100,-0.071
637299.086645,637299.086624,1673971795.889868,3509634.667,49848,3,AY,1,100,-0.070
637299.126549,637299.126528,1673971795.929771,3509673.333,49848,3,AY,1,100,-0.069
637299.166453,637299.166432,1673971795.969674,3509712.000,49848,3,AY,1,100,-0.070
637299.210830,637299.210809,1673971796.014049,3509755.000,49868,3,AY,1,100,-0.069
637299.255206,637299.255185,1673971796.058424,3509798.000,49868,3,AY,1,100,-0.070
637299.299582,637299.299561,1673971796.102799,3509841.000,49868,3,AY,1,100,-0.068
637299.339315,637299.339294,1673971796.142530,3509879.500,49884,2,AY,1,100,-0.072
637299.379047,637299.379026,1673971796.182262,3509918.000,49884,2,AY,1,100,-0.069
637299.419295,637299.419274,1673971796.222509,3509957.000,49902,3,AY,1,100,-0.069
637299.459544,637299.459522,1673971796.262756,3509996.000,49902,3,AY,1,100,-0.070
637299.499792,637299.499771,1673971796.303003,3510035.000,49902,3,AY,1,100,-0.070
637299.539524,637299.539503,1673971796.342734,3510073.500,49916,2,AY,1,100,-0.070
637299.579256,637299.579235,1673971796.382465,3510112.000,49916,2,AY,1,100,-0.073
637299.618129,637299.618108,1673971796.421336,3510149.667,49933,3,AY,1,100,-0.071
637299.657001,637299.656980,1673971796.460208,3510187.333,49933,3,AY,1,100,-0.069
637299.695873,637299.695852,1673971796.499079,3510225.000,49933,3,AY,1,100,-0.070
637299.735778,637299.735756,1673971796.538982,3510263.667,49953,3,AY,1,100,-0.071
637299.775682,637299.775661,1673971796.578885,3510302.333,49953,3,AY,1,100,-0.070
637299.815586,637299.815565,1673971796.618788,3510341.000,49953,3,AY,1,100,-0.071
637299.855834,637299.855813,1673971796.659035,3510380.000,49970,2,AY,1,100,-0.070
637299.896083,637299.896062,1673971796.699283,3510419.000,49970,2,AY,1,100,-0.069
637299.935987,637299.935966,1673971796.739186,3510457.667,49985,3,AY,1,100,-0.071
637299.975891,637299.975870,1673971796.779089,3510496.333,49985,3,AY,1,100,-0.071
637300.015796,637300.015774,1673971796.818992,3510535.000,49985,3,AY,1,100,-0.071
637300.055528,637300.055507,1673971796.858723,3510573.500,50002,2,AY,1,100,-0.068
637300.095260,637300.095239,1673971796.898454,3510612.000,50002,2,AY,1,100,-0.070
637300.135164,637300.135143,1673971796.938358,3510650.667,50023,3,AY,1,100,-0.071
637300.175069,637300.175048,1673971796.978261,3510689.333,50023,3,AY,1,100,-0.070
637300.214973,637300.214952,1673971797.018164,3510728.000,50023,3,AY,1,100,-0.069
637300.254705,637300.254684,1673971797.057895,3510766.500,50040,2,AY,1,100,-0.070
637300.294438,637300.294416,1673971797.097626,3510805.000,50040,2,AY,1,100,-0.072
637300.337369,637300.337348,1673971797.140557,3510846.600,50062,5,AY,1,100,-0.068
637300.380301,637300.380279,1673971797.183487,3510888.200,50062,5,AY,1,100,-0.069
637300.423232,637300.423211,1673971797.226417,3510929.800,50062,5,AY,1,100,-0.068
637300.466164,637300.466142,1673971797.269347,3510971.400,50062,5,AY,1,100,-0.070
637300.509095,637300.509074,1673971797.312278,3511013.000,50062,5,AY,1,100,-0.070
637300.548827,637300.548806,1673971797.352009,3511051.500,50079,2,AY,1,100,-0.070
637300.588560,637300.588539,1673971797.391740,3511090.000,50079,2,AY,1,100,-0.070
637300.628120,637300.628099,1673971797.431299,3511128.333,50098,3,AY,1,100,-0.070
637300.667680,637300.667659,1673971797.470858,3511166.667,50098,3,AY,1,100,-0.069
637300.707241,637300.707219,1673971797.510417,3511205.000,50098,3,AY,1,100,-0.070
637300.747489,637300.747468,1673971797.550665,3511244.000,50115,2,AY,1,100,-0.070
637300.787737,637300.787716,1673971797.590912,3511283.000,50115,2,AY,1,100,-0.071
637300.827297,637300.827276,1673971797.630471,3511321.333,50130,3,AY,1,100,-0.070
637300.866858,637300.866837,1673971797.670030,3511359.667,50130,3,AY,1,100,-0.070
637300.906418,637300.906397,1673971797.709589,3511398.000,50130,3,AY,1,100,-0.070
637300.946666,637300.946645,1673971797.749836,3511437.000,50147,3,AY,1,100,-0.070
637300.986915,637300.986893,1673971797.790083,3511476.000,50147,3,AY,1,100,-0.072
637301.027163,637301.027142,1673971797.830331,3511515.000,50147,3,AY,1,100,-0.071
637301.067411,637301.067390,1673971797.870578,3511554.000,50164,2,AY,1,100,-0.071
637301.107659,637301.107638,1673971797.910825,3511593.000,50164,2,AY,1,100,-0.070
637301.147564,637301.147543,1673971797.950728,3511631.667,50186,3,AY,1,100,-0.071
637301.187468,637301.187447,1673971797.990631,3511670.333,50186,3,AY,1,100,-0.070
637301.227372,637301.227351,1673971798.030534,3511709.000,50186,3,AY,1,100,-0.072
637301.267105,637301.267083,1673971798.070266,3511747.500,50200,2,AY,1,100,-0.070
637301.306837,637301.306816,1673971798.109997,3511786.000,50200,2,AY,1,100,-0.070
637301.346741,637301.346720,1673971798.149900,3511824.667,50218,3,AY,1,100,-0.071
637301.386646,637301.386624,1673971798.189803,3511863.333,50218,3,AY,1,100,-0.070
637301.426550,637301.426529,1673971798.229706,3511902.000,50218,3,AY,1,100,-0.072
637301.470926,637301.470905,1673971798.274081,3511945.000,50234,3,AY,1,100,-0.068
637301.515302,637301.515281,1673971798.318456,3511988.000,50234,3,AY,1,100,-0.069
637301.559679,637301.559658,1673971798.362831,3512031.000,50234,3,AY,1,100,-0.071
637301.599583,637301.599562,1673971798.402735,3512069.667,50251,3,AY,1,100,-0.070
637301.639487,637301.639466,1673971798.442638,3512108.333,50251,3,AY,1,100,-0.071
637301.679392,637301.679370,1673971798.482541,3512147.000,50251,3,AY,1,100,-0.072
637301.718608,637301.718587,1673971798.521756,3512185.000,50271,3,AY,1,100,-0.072
637301.757824,637301.757803,1673971798.560971,3512223.000,50271,3,AY,1,100,-0.069
637301.797040,637301.797019,1673971798.600186,3512261.000,50271,3,AY,1,100,-0.071
637301.837977,637301.837956,1673971798.641121,3512300.667,50288,3,AY,1,100,-0.070
637301.878913,637301.878892,1673971798.682057,3512340.333,50288,3,AY,1,100,-0.070
637301.919849,637301.919828,1673971798.722992,3512380.000,50288,3,AY,1,100,-0.070
637301.960098,637301.960076,1673971798.763239,3512419.000,50303,2,AY,1,100,-0.072
637302.000346,637302.000325,1673971798.803486,3512458.000,50303,2,AY,1,100,-0.069
637302.040250,637302.040229,1673971798.843389,3512496.667,50320,3,AY,1,100,-0.070
637302.080155,637302.080133,1673971798.883292,3512535.333,50320,3,AY,1,100,-0.070
637302.120059,637302.120038,1673971798.923195,3512574.000,50320,3,AY,1,100,-0.070
637302.159791,637302.159770,1673971798.962927,3512612.500,50341,2,AY,1,100,-0.071
637302.199523,637302.199502,1673971799.002658,3512651.000,50341,2,AY,1,100,-0.071
637302.239428,637302.239406,1673971799.042561,3512689.667,50358,3,AY,1,100,-0.072
637302.279332,637302.279311,1673971799.082464,3512728.333,50358,3,AY,1,100,-0.069
637302.319236,637302.319215,1673971799.122367,3512767.000,50358,3,AY,1,100,-0.070
637302.358797,637302.358775,1673971799.161926,3512805.333,50375,3,AY,1,100,-0.071
637302.398357,637302.398336,1673971799.201486,3512843.667,50375,3,AY,1,100,-0.070
637302.437917,637302.437896,1673971799.241045,3512882.000,50375,3,AY,1,100,-0.072
637302.479197,637302.479176,1673971799.282324,3512922.000,50390,2,AY,1,100,-0.069
637302.520478,637302.520456,1673971799.323603,3512962.000,50390,2,AY,1,100,-0.069
637302.567434,637302.567413,1673971799.370558,3513007.500,50406,2,AY,1,100,-0.071
637302.614390,637302.614369,1673971799.417513,3513053.000,50406,2,AY,1,100,-0.071
637302.655327,637302.655305,1673971799.458448,3513092.667,50426,3,AY,1,100,-0.070
637302.696263,637302.696242,1673971799.499383,3513132.333,50426,3,AY,1,100,-0.070
637302.737199,637302.737178,1673971799.540318,3513172.000,50426,3,AY,1,100,-0.071
637302.777104,637302.777082,1673971799.580221,3513210.667,50443,3,AY,1,100,-0.071
637302.817008,637302.816987,1673971799.620125,3513249.333,50443,3,AY,1,100,-0.069
637302.856912,637302.856891,1673971799.660028,3513288.000,50443,3,AY,1,100,-0.071
637302.897160,637302.897139,1673971799.700275,3513327.000,50459,2,AY,1,100,-0.070
637302.937409,637302.937387,1673971799.740522,3513366.000,50459,2,AY,1,100,-0.071
637302.976969,637302.976948,1673971799.780081,3513404.333,50474,3,AY,1,100,-0.070
637303.016529,637303.016508,1673971799.819640,3513442.667,50474,3,AY,1,100,-0.070
637303.056090,637303.056068,1673971799.859200,3513481.000,50474,3,AY,1,100,-0.070
637303.095822,637303.095801,1673971799.898931,3513519.500,50494,2,AY,1,100,-0.071
637303.135554,637303.135533,1673971799.938662,3513558.000,50494,2,AY,1,100,-0.070
637303.175114,637303.175093,1673971799.978221,3513596.333,50513,3,AY,1,100,-0.070
637303.214675,637303.214653,1673971800.017780,3513634.667,50513,3,AY,1,100,-0.069
637303.254235,637303.254214,1673971800.057339,3513673.000,50513,3,AY,1,100,-0.071
637303.295171,637303.295150,1673971800.098274,3513712.667,50530,3,AY,1,100,-0.072
637303.336108,637303.336086,1673971800.139210,3513752.333,50530,3,AY,1,100,-0.070
637303.377044,637303.377023,1673971800.180145,3513792.000,50530,3,AY,1,100,-0.071
637303.417292,637303.417271,1673971800.220392,3513831.000,50545,2,AY,1,100,-0.069
637303.457540,637303.457519,1673971800.260639,3513870.000,50545,2,AY,1,100,-0.071
637303.497445,637303.497423,1673971800.300542,3513908.667,50562,3,AY,1,100,-0.069
637303.537349,637303.537328,1673971800.340445,3513947.333,50562,3,AY,1,100,-0.070
637303.577253,637303.577232,1673971800.380348,3513986.000,50562,3,AY,1,100,-0.070
637303.616986,637303.616964,1673971800.420080,3514024.500,50578,2,AY,1,100,-0.072
637303.656718,637303.656697,1673971800.459811,3514063.000,50578,2,AY,1,100,-0.070
637303.701094,637303.701073,1673971800.504186,3514106.000,50599,3,AY,1,100,-0.071
637303.745471,637303.745449,1673971800.548561,3514149.000,50599,3,AY,1,100,-0.072
637303.789847,637303.789826,1673971800.592936,3514192.000,50599,3,AY,1,100,-0.070
637303.829063,637303.829042,1673971800.632151,3514230.000,50615,3,AY,1,100,-0.070
637303.868279,637303.868258,1673971800.671366,3514268.000,50615,3,AY,1,100,-0.070
637303.907496,637303.907474,1673971800.710582,3514306.000,50615,3,AY,1,100,-0.071
637303.947744,637303.947723,1673971800.750829,3514345.000,50633,6,AY,1,100,-0.070
637303.987992,637303.987971,1673971800.791076,3514384.000,50633,6,AY,1,100,-0.070
637304.028241,637304.028219,1673971800.831323,3514423.000,50633,6,AY,1,100,-0.069
637304.068489,637304.068468,1673971800.871570,3514462.000,50633,6,AY,1,100,-0.070
637304.108737,637304.108716,1673971800.911817,3514501.000,50633,6,AY,1,100,-0.072
637304.148985,637304.148964,1673971800.952064,3514540.000,50633,6,AY,1,100,-0.069
637304.189062,637304.189040,1673971800.992140,3514578.833,50655,6,AY,1,100,-0.071
637304.229138,637304.229117,1673971801.032215,3514617.667,50655,6,AY,1,100,-0.069
637304.269214,637304.269193,1673971801.072290,3514656.500,50655,6,AY,1,100,-0.071
637304.309291,637304.309269,1673971801.112365,3514695.333,50655,6,AY,1,100,-0.068
637304.349367,637304.349346,1673971801.152440,3514734.167,50655,6,AY,1,100,-0.070
637304.389443,637304.389422,1673971801.192515,3514773.000,50655,6,AY,1,100,-0.070
637304.428866,637304.428845,1673971801.231937,3514811.200,50672,5,AY,1,100,-0.070
637304.468289,637304.468267,1673971801.271358,3514849.400,50672,5,AY,1,100,-0.070
637304.507711,637304.507690,1673971801.310780,3514887.600,50672,5,AY,1,100,-0.071
637304.547134,637304.547113,1673971801.350202,3514925.800,50672,5,AY,1,100,-0.071
637304.586557,637304.586535,1673971801.389623,3514964.000,50672,5,AY,1,100,-0.073
637304.626805,637304.626784,1673971801.429870,3515003.000,50687,2,AY,1,100,-0.070
637304.667053,637304.667032,1673971801.470117,3515042.000,50687,2,AY,1,100,-0.069
637304.707301,637304.707280,1673971801.510365,3515081.000,50707,3,AY,1,100,-0.071
637304.747550,637304.747528,1673971801.550612,3515120.000,50707,3,AY,1,100,-0.069
637304.787798,637304.787777,1673971801.590859,3515159.000,50707,3,AY,1,100,-0.070
637304.835270,637304.835249,1673971801.638330,3515205.000,50724,2,AY,1,100,-0.069
637304.882743,637304.882721,1673971801.685801,3515251.000,50724,2,AY,1,100,-0.067
