LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
637451.171862,637451.171838,1673971947.970761,3657003.000,8893,1,EA,1,100,0.030319
637451.237910,637451.237886,1673971948.036808,3657067.000,8908,2,EA,1,100,0.030319
637451.303959,637451.303935,1673971948.102854,3657131.000,8908,2,EA,1,100,0.030319
637451.369491,637451.369467,1673971948.168385,3657194.500,8927,2,EA,1,100,0.030319
637451.435023,637451.435000,1673971948.233916,3657258.000,8927,2,EA,1,100,0.030319
637451.502104,637451.502080,1673971948.300994,3657323.000,8945,1,EA,1,100,0.030319
637451.569184,637451.569161,1673971948.368073,3657388.000,8961,2,EA,1,100,0.030319
637451.636265,637451.636241,1673971948.435151,3657453.000,8961,2,EA,1,100,0.030319
637451.703345,637451.703322,1673971948.502230,3657518.000,8978,1,EA,1,100,0.030319
637451.769910,637451.769886,1673971948.568793,3657582.500,8996,2,EA,1,100,0.030319
637451.836474,637451.836451,1673971948.635355,3657647.000,8996,2,EA,1,100,0.030319
637451.903555,637451.903531,1673971948.702434,3657712.000,9015,1,EA,1,100,0.030319
637451.969603,637451.969580,1673971948.768480,3657776.000,9031,2,EA,1,100,0.030319
637452.035652,637452.035628,1673971948.834527,3657840.000,9031,2,EA,1,100,0.030319
637452.101184,637452.101161,1673971948.900058,3657903.500,9049,2,EA,1,100,0.030320
637452.166717,637452.166693,1673971948.965588,3657967.000,9049,2,EA,1,100,0.030320
637452.233797,637452.233774,1673971949.032667,3658032.000,9065,1,EA,1,100,0.030320
637452.300362,637452.300338,1673971949.099229,3658096.500,9083,2,EA,1,100,0.030320
637452.366926,637452.366903,1673971949.165792,3658161.000,9083,2,EA,1,100,0.030320
637452.436071,637452.436047,1673971949.234934,3658228.000,9099,1,EA,1,100,0.030320
637452.503151,637452.503128,1673971949.302013,3658293.000,9117,2,EA,1,100,0.030320
637452.570232,637452.570208,1673971949.369092,3658358.000,9117,2,EA,1,100,0.030320
637452.636280,637452.636257,1673971949.435138,3658422.000,9133,1,EA,1,100,0.030320
637452.701297,637452.701273,1673971949.500153,3658485.000,9149,2,EA,1,100,0.030320
637452.766313,637452.766289,1673971949.565167,3658548.000,9149,2,EA,1,100,0.030320
637452.832878,637452.832854,1673971949.631730,3658612.500,9170,2,EA,1,100,0.030320
637452.899442,637452.899418,1673971949.698292,3658677.000,9170,2,EA,1,100,0.030320
637452.966523,637452.966499,1673971949.765371,3658742.000,9187,1,EA,1,100,0.030320
637453.034635,637453.034611,1673971949.833482,3658808.000,9203,2,EA,1,100,0.030320
637453.102748,637453.102724,1673971949.901592,3658874.000,9203,2,EA,1,100,0.030320
637453.169828,637453.169804,1673971949.968671,3658939.000,9221,1,EA,1,100,0.030320
637453.236908,637453.236885,1673971950.035749,3659004.000,9235,2,EA,1,100,0.030320
637453.303989,637453.303965,1673971950.102828,3659069.000,9235,2,EA,1,100,0.030320
637453.372101,637453.372078,1673971950.170938,3659135.000,9252,1,EA,1,100,0.030320
637453.438666,637453.438642,1673971950.237501,3659199.500,9277,2,EA,1,100,0.030320
637453.505230,637453.505207,1673971950.304064,3659264.000,9277,2,EA,1,100,0.030320
637453.570763,637453.570739,1673971950.369594,3659327.500,9294,2,EA,1,100,0.030319
637453.636295,637453.636272,1673971950.435125,3659391.000,9294,2,EA,1,100,0.030319
637453.702860,637453.702836,1673971950.501688,3659455.500,9310,2,EA,1,100,0.030320
637453.769424,637453.769401,1673971950.568250,3659520.000,9310,2,EA,1,100,0.030320
637453.834441,637453.834417,1673971950.633265,3659583.000,9331,1,EA,1,100,0.030320
637453.902553,637453.902530,1673971950.701375,3659649.000,9347,2,EA,1,100,0.030320
637453.970666,637453.970642,1673971950.769486,3659715.000,9347,2,EA,1,100,0.030320
637454.037746,637454.037723,1673971950.836564,3659780.000,9364,1,EA,1,100,0.030320
637454.104311,637454.104287,1673971950.903127,3659844.500,9381,2,EA,1,100,0.030320
637454.170875,637454.170852,1673971950.969690,3659909.000,9381,2,EA,1,100,0.030320
637454.235892,637454.235868,1673971951.034704,3659972.000,9398,2,EA,1,100,0.030320
637454.300908,637454.300885,1673971951.099719,3660035.000,9398,2,EA,1,100,0.030320
637454.367989,637454.367965,1673971951.166797,3660100.000,9416,1,EA,1,100,0.030320
637454.434553,637454.434529,1673971951.233360,3660164.500,9433,2,EA,1,100,0.030320
637454.501118,637454.501094,1673971951.299922,3660229.000,9433,2,EA,1,100,0.030320
637454.567166,637454.567142,1673971951.365969,3660293.000,9450,2,EA,1,100,0.030320
637454.633215,637454.633191,1673971951.432016,3660357.000,9450,2,EA,1,100,0.030320
637454.699779,637454.699755,1673971951.498578,3660421.500,9466,2,EA,1,100,0.030320
637454.766344,637454.766320,1673971951.565141,3660486.000,9466,2,EA,1,100,0.030320
637454.831876,637454.831852,1673971951.630672,3660549.500,9487,2,EA,1,100,0.030320
637454.897408,637454.897385,1673971951.696202,3660613.000,9487,2,EA,1,100,0.030320
637454.964489,637454.964465,1673971951.763281,3660678.000,9505,1,EA,1,100,0.030320
637455.030537,637455.030514,1673971951.829327,3660742.000,9522,2,EA,1,100,0.030320
637455.096586,637455.096562,1673971951.895374,3660806.000,9522,2,EA,1,100,0.030320
637455.162634,637455.162611,1673971951.961421,3660870.000,9539,1,EA,1,100,0.030320
637455.229715,637455.229691,1673971952.028499,3660935.000,9554,2,EA,1,100,0.030320
637455.296795,637455.296772,1673971952.095578,3661000.000,9554,2,EA,1,100,0.030320
637455.364908,637455.364884,1673971952.163688,3661066.000,9573,1,EA,1,100,0.030320
637455.431988,637455.431965,1673971952.230767,3661131.000,9591,2,EA,1,100,0.030320
637455.499069,637455.499045,1673971952.297845,3661196.000,9591,2,EA,1,100,0.030320
637455.565633,637455.565610,1673971952.364408,3661260.500,9607,2,EA,1,100,0.030320
637455.632198,637455.632174,1673971952.430970,3661325.000,9607,2,EA,1,100,0.030320
637455.697214,637455.697191,1673971952.495985,3661388.000,9624,1,EA,1,100,0.030320
637455.763779,637455.763755,1673971952.562548,3661452.500,9639,2,EA,1,100,0.030320
637455.830343,637455.830320,1673971952.629110,3661517.000,9639,2,EA,1,100,0.030320
637455.897424,637455.897400,1673971952.696189,3661582.000,9661,1,EA,1,100,0.030320
637455.963988,637455.963964,1673971952.762752,3661646.500,9677,2,EA,1,100,0.030320
637456.030553,637456.030529,1673971952.829314,3661711.000,9677,2,EA,1,100,0.030320
637456.094537,637456.094513,1673971952.893297,3661773.000,9694,1,EA,1,100,0.030320
637456.161618,637456.161594,1673971952.960375,3661838.000,9710,2,EA,1,100,0.030320
637456.228698,637456.228674,1673971953.027454,3661903.000,9710,2,EA,1,100,0.030320
637456.294231,637456.294207,1673971953.092984,3661966.500,9729,2,EA,1,100,0.030320
637456.359763,637456.359739,1673971953.158515,3662030.000,9729,2,EA,1,100,0.030320
637456.426843,637456.426820,1673971953.225594,3662095.000,9745,1,EA,1,100,0.030320
637456.492892,637456.492868,1673971953.291640,3662159.000,9763,2,EA,1,100,0.030320
637456.558940,637456.558917,1673971953.357687,3662223.000,9763,2,EA,1,100,0.030320
637456.626021,637456.625997,1673971953.424765,3662288.000,9779,1,EA,1,100,0.030320
637456.692585,637456.692562,1673971953.491328,3662352.500,9794,2,EA,1,100,0.030320
637456.759150,637456.759126,1673971953.557891,3662417.000,9794,2,EA,1,100,0.030320
637456.826230,637456.826207,1673971953.624969,3662482.000,9814,1,EA,1,100,0.030320
637456.892795,637456.892771,1673971953.691532,3662546.500,9833,2,EA,1,100,0.030320
637456.959359,637456.959336,1673971953.758094,3662611.000,9833,2,EA,1,100,0.030320
637457.024892,637457.024868,1673971953.823625,3662674.500,9849,2,EA,1,100,0.030320
637457.090424,637457.090401,1673971953.889156,3662738.000,9849,2,EA,1,100,0.030320
637457.155441,637457.155417,1673971953.954170,3662801.000,9867,1,EA,1,100,0.030320
637457.221489,637457.221466,1673971954.020217,3662865.000,9881,2,EA,1,100,0.030320
637457.287538,637457.287514,1673971954.086263,3662929.000,9881,2,EA,1,100,0.030320
637457.355650,637457.355626,1673971954.154374,3662995.000,9901,1,EA,1,100,0.030320
637457.421699,637457.421675,1673971954.220421,3663059.000,9918,2,EA,1,100,0.030320
637457.487747,637457.487723,1673971954.286467,3663123.000,9918,2,EA,1,100,0.030320
637457.554828,637457.554804,1673971954.353546,3663188.000,9935,1,EA,1,100,0.030320
637457.620876,637457.620852,1673971954.419592,3663252.000,9950,2,EA,1,100,0.030320
637457.686925,637457.686901,1673971954.485639,3663316.000,9950,2,EA,1,100,0.030320
637457.752973,637457.752949,1673971954.551686,3663380.000,9967,2,EA,1,100,0.030320
637457.819022,637457.818998,1673971954.617732,3663444.000,9967,2,EA,1,100,0.030320
637457.888166,637457.888142,1673971954.686875,3663511.000,9988,1,EA,1,100,0.030320
637457.954731,637457.954707,1673971954.753437,3663575.500,10005,2,EA,1,100,0.030320
637458.021295,637458.021271,1673971954.820000,3663640.000,10005,2,EA,1,100,0.030320
637458.087343,637458.087320,1673971954.886046,3663704.000,10021,1,EA,1,100,0.030320
637458.152876,637458.152852,1673971954.951577,3663767.500,10038,2,EA,1,100,0.030320
637458.218408,637458.218385,1673971955.017108,3663831.000,10038,2,EA,1,100,0.030320
637458.284973,637458.284949,1673971955.083670,3663895.500,10056,2,EA,1,100,0.030320
637458.351537,637458.351514,1673971955.150233,3663960.000,10056,2,EA,1,100,0.030320
637458.419650,637458.419626,1673971955.218343,3664026.000,10073,1,EA,1,100,0.030320
637458.486730,637458.486707,1673971955.285422,3664091.000,10090,2,EA,1,100,0.030320
637458.553811,637458.553787,1673971955.352500,3664156.000,10090,2,EA,1,100,0.030320
637458.620375,637458.620352,1673971955.419063,3664220.500,10107,2,EA,1,100,0.030320
637458.686940,637458.686916,1673971955.485626,3664285.000,10107,2,EA,1,100,0.030320
637458.752988,637458.752965,1673971955.551672,3664349.000,10123,1,EA,1,100,0.030320
637458.819553,637458.819529,1673971955.618235,3664413.500,10149,2,EA,1,100,0.030320
637458.886117,637458.886094,1673971955.684798,3664478.000,10149,2,EA,1,100,0.030320
637458.952166,637458.952142,1673971955.750844,3664542.000,10165,1,EA,1,100,0.030320
637459.019246,637459.019222,1673971955.817923,3664607.000,10182,2,EA,1,100,0.030320
637459.086327,637459.086303,1673971955.885001,3664672.000,10182,2,EA,1,100,0.030320
637459.151859,637459.151835,1673971955.950532,3664735.500,10199,2,EA,1,100,0.030320
637459.217392,637459.217368,1673971956.016062,3664799.000,10199,2,EA,1,100,0.030320
637459.284472,637459.284448,1673971956.083141,3664864.000,10216,1,EA,1,100,0.030320
637459.351553,637459.351529,1673971956.150220,3664929.000,10233,2,EA,1,100,0.030320
637459.418633,637459.418609,1673971956.217298,3664994.000,10233,2,EA,1,100,0.030320
637459.485714,637459.485690,1673971956.284377,3665059.000,10251,1,EA,1,100,0.030320
637459.552278,637459.552254,1673971956.350939,3665123.500,10267,2,EA,1,100,0.030320
637459.618843,637459.618819,1673971956.417502,3665188.000,10267,2,EA,1,100,0.030320
637459.684891,637459.684867,1673971956.483549,3665252.000,10284,1,EA,1,100,0.030320
637459.750939,637459.750916,1673971956.549595,3665316.000,10300,2,EA,1,100,0.030320
637459.816988,637459.816964,1673971956.615642,3665380.000,10300,2,EA,1,100,0.030320
637459.884584,637459.884561,1673971956.683236,3665445.500,10321,2,EA,1,100,0.030320
637459.952181,637459.952157,1673971956.750831,3665511.000,10321,2,EA,1,100,0.030320
637460.020293,637460.020270,1673971956.818941,3665577.000,10337,1,EA,1,100,0.030319
637460.088406,637460.088382,1673971956.887052,3665643.000,10355,2,EA,1,100,0.030319
637460.156518,637460.156495,1673971956.955163,3665709.000,10355,2,EA,1,100,0.030319
637460.222567,637460.222543,1673971957.021209,3665773.000,10371,1,EA,1,100,0.030320
637460.289131,637460.289108,1673971957.087772,3665837.500,10386,2,EA,1,100,0.030319
637460.355696,637460.355672,1673971957.154334,3665902.000,10386,2,EA,1,100,0.030319
637460.422776,637460.422753,1673971957.221413,3665967.000,10405,1,EA,1,100,0.030319
637460.488825,637460.488801,1673971957.287460,3666031.000,10423,2,EA,1,100,0.030319
637460.554873,637460.554850,1673971957.353506,3666095.000,10423,2,EA,1,100,0.030320
637460.619890,637460.619866,1673971957.418521,3666158.000,10439,1,EA,1,100,0.030319
637460.686970,637460.686946,1673971957.485599,3666223.000,10455,2,EA,1,100,0.030319
637460.754051,637460.754027,1673971957.552678,3666288.000,10455,2,EA,1,100,0.030320
637460.821131,637460.821107,1673971957.619756,3666353.000,10473,2,EA,1,100,0.030319
637460.888212,637460.888188,1673971957.686835,3666418.000,10473,2,EA,1,100,0.030320
637460.955292,637460.955268,1673971957.753914,3666483.000,10493,1,EA,1,100,0.030320
637461.021341,637461.021317,1673971957.819960,3666547.000,10509,2,EA,1,100,0.030320
637461.087389,637461.087365,1673971957.886007,3666611.000,10509,2,EA,1,100,0.030320
637461.154470,637461.154446,1673971957.953085,3666676.000,10527,1,EA,1,100,0.030320
637461.220518,637461.220494,1673971958.019132,3666740.000,10541,2,EA,1,100,0.030319
637461.286567,637461.286543,1673971958.085179,3666804.000,10541,2,EA,1,100,0.030320
637461.352615,637461.352591,1673971958.151225,3666868.000,10558,1,EA,1,100,0.030320
637461.419179,637461.419156,1673971958.217788,3666932.500,10578,2,EA,1,100,0.030320
637461.485744,637461.485720,1673971958.284350,3666997.000,10578,2,EA,1,100,0.030320
637461.552824,637461.552801,1673971958.351429,3667062.000,10595,2,EA,1,100,0.030320
637461.619905,637461.619881,1673971958.418508,3667127.000,10595,2,EA,1,100,0.030320
637461.686985,637461.686962,1673971958.485586,3667192.000,10611,1,EA,1,100,0.030320
637461.753550,637461.753526,1673971958.552149,3667256.500,10627,2,EA,1,100,0.030320
637461.820114,637461.820091,1673971958.618711,3667321.000,10627,2,EA,1,100,0.030320
637461.886163,637461.886139,1673971958.684758,3667385.000,10648,1,EA,1,100,0.030320
637461.951695,637461.951672,1673971958.750288,3667448.500,10665,2,EA,1,100,0.030320
637462.017228,637462.017204,1673971958.815819,3667512.000,10665,2,EA,1,100,0.030319
637462.083276,637462.083253,1673971958.881866,3667576.000,10681,1,EA,1,100,0.030319
637462.150357,637462.150333,1673971958.948944,3667641.000,10698,2,EA,1,100,0.030319
637462.217437,637462.217413,1673971959.016023,3667706.000,10698,2,EA,1,100,0.030319
637462.285034,637462.285010,1673971959.083617,3667771.500,10713,2,EA,1,100,0.030319
637462.352630,637462.352606,1673971959.151212,3667837.000,10713,2,EA,1,100,0.030319
637462.421775,637462.421751,1673971959.220355,3667904.000,10733,1,EA,1,100,0.030319
637462.488855,637462.488831,1673971959.287433,3667969.000,10750,2,EA,1,100,0.030319
637462.555936,637462.555912,1673971959.354512,3668034.000,10750,2,EA,1,100,0.030319
637462.621984,637462.621960,1673971959.420558,3668098.000,10767,1,EA,1,100,0.030319
637462.687001,637462.686977,1673971959.485573,3668161.000,10781,2,EA,1,100,0.030319
637462.752017,637462.751993,1673971959.550587,3668224.000,10781,2,EA,1,100,0.030319
637462.818582,637462.818558,1673971959.617150,3668288.500,10802,2,EA,1,100,0.030319
637462.885146,637462.885122,1673971959.683713,3668353.000,10802,2,EA,1,100,0.030319
637462.952227,637462.952203,1673971959.750791,3668418.000,10820,1,EA,1,100,0.030319
637463.020339,637463.020315,1673971959.818902,3668484.000,10837,2,EA,1,100,0.030319
637463.088452,637463.088428,1673971959.887012,3668550.000,10837,2,EA,1,100,0.030319
637463.155532,637463.155508,1673971959.954091,3668615.000,10854,1,EA,1,100,0.030319
637463.222096,637463.222073,1673971960.020653,3668679.500,10870,2,EA,1,100,0.030319
637463.288661,637463.288637,1673971960.087216,3668744.000,10870,2,EA,1,100,0.030319
637463.354709,637463.354686,1673971960.153263,3668808.000,10888,2,EA,1,100,0.030319
637463.420758,637463.420734,1673971960.219309,3668872.000,10888,2,EA,1,100,0.030319
637463.487838,637463.487815,1673971960.286388,3668937.000,10906,1,EA,1,100,0.030319
637463.554403,637463.554379,1673971960.352951,3669001.500,10922,2,EA,1,100,0.030319
637463.620967,637463.620944,1673971960.419513,3669066.000,10922,2,EA,1,100,0.030319
637463.685984,637463.685960,1673971960.484528,3669129.000,10939,1,EA,1,100,0.030319
637463.752032,637463.752009,1673971960.550574,3669193.000,10954,2,EA,1,100,0.030319
637463.818081,637463.818057,1673971960.616621,3669257.000,10954,2,EA,1,100,0.030319
637463.887225,637463.887201,1673971960.685763,3669324.000,10976,1,EA,1,100,0.030319
637463.954306,637463.954282,1673971960.752842,3669389.000,10992,2,EA,1,100,0.030319
637464.021386,637464.021362,1673971960.819921,3669454.000,10992,2,EA,1,100,0.030319
637464.087951,637464.087927,1673971960.886483,3669518.500,11015,2,EA,1,100,0.030319
637464.154515,637464.154491,1673971960.953046,3669583.000,11015,2,EA,1,100,0.030319
637464.218500,637464.218476,1673971961.017028,3669645.000,11030,1,EA,1,100,0.030319
637464.285064,637464.285040,1673971961.083591,3669709.500,11046,2,EA,1,100,0.030319
637464.351629,637464.351605,1673971961.150154,3669774.000,11046,2,EA,1,100,0.030319
637464.417677,637464.417653,1673971961.216200,3669838.000,11065,1,EA,1,100,0.030319
637464.486306,637464.486282,1673971961.284827,3669904.500,11083,2,EA,1,100,0.030319
637464.554934,637464.554910,1673971961.353453,3669971.000,11083,2,EA,1,100,0.030319
637464.620983,637464.620959,1673971961.419500,3670035.000,11099,1,EA,1,100,0.030319
637464.687547,637464.687523,1673971961.486063,3670099.500,11114,2,EA,1,100,0.030319
637464.754112,637464.754088,1673971961.552625,3670164.000,11114,2,EA,1,100,0.030319
