LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
640380.097908,640380.097895,1673974876.783452,150875.000,22664,3,AZ,1,100,1.002
640380.138153,640380.138140,1673974876.823696,150914.000,22664,3,AZ,1,100,1.001
640380.178398,640380.178385,1673974876.863939,150953.000,22664,3,AZ,1,100,1.000
640380.218126,640380.218113,1673974876.903667,150991.500,22680,2,AZ,1,100,1.000
640380.257855,640380.257842,1673974876.943394,151030.000,22680,2,AZ,1,100,1.001
640380.297756,640380.297743,1673974876.983294,151068.667,22696,3,AZ,1,100,1.000
640380.337656,640380.337643,1673974877.023193,151107.333,22696,3,AZ,1,100,1.001
640380.377557,640380.377544,1673974877.063093,151146.000,22696,3,AZ,1,100,1.002
640380.422961,640380.422948,1673974877.108496,151190.000,22713,2,AZ,1,100,0.999
640380.468366,640380.468353,1673974877.153899,151234.000,22713,2,AZ,1,100,0.998
640380.509298,640380.509285,1673974877.194830,151273.667,22730,3,AZ,1,100,1.000
640380.550231,640380.550218,1673974877.235762,151313.333,22730,3,AZ,1,100,1.000
640380.591163,640380.591150,1673974877.276693,151353.000,22730,3,AZ,1,100,1.000
640380.631408,640380.631395,1673974877.316936,151392.000,22748,2,AZ,1,100,1.000
640380.671653,640380.671640,1673974877.357180,151431.000,22748,2,AZ,1,100,1.000
640380.711553,640380.711540,1673974877.397079,151469.667,22763,3,AZ,1,100,1.002
640380.751454,640380.751441,1673974877.436979,151508.333,22763,3,AZ,1,100,1.002
640380.791355,640380.791342,1673974877.476878,151547.000,22763,3,AZ,1,100,1.001
640380.831255,640380.831242,1673974877.516778,151585.667,22781,3,AZ,1,100,1.002
640380.871156,640380.871143,1673974877.556678,151624.333,22781,3,AZ,1,100,1.002
640380.911057,640380.911044,1673974877.596577,151663.000,22781,3,AZ,1,100,1.004
640380.950785,640380.950772,1673974877.636305,151701.500,22800,2,AZ,1,100,1.001
640380.990514,640380.990501,1673974877.676032,151740.000,22800,2,AZ,1,100,1.000
640381.030759,640381.030746,1673974877.716276,151779.000,22817,3,AZ,1,100,1.000
640381.071003,640381.070990,1673974877.756519,151818.000,22817,3,AZ,1,100,1.000
640381.111248,640381.111235,1673974877.796762,151857.000,22817,3,AZ,1,100,1.000
640381.150977,640381.150964,1673974877.836490,151895.500,22831,2,AZ,1,100,1.000
640381.190706,640381.190692,1673974877.876218,151934.000,22831,2,AZ,1,100,1.000
640381.229574,640381.229561,1673974877.915085,151971.667,22849,3,AZ,1,100,1.002
640381.268443,640381.268430,1673974877.953953,152009.333,22849,3,AZ,1,100,1.001
640381.307312,640381.307299,1673974877.992821,152047.000,22849,3,AZ,1,100,1.000
640381.347213,640381.347199,1673974878.032720,152085.667,22865,3,AZ,1,100,1.001
640381.387113,640381.387100,1673974878.072620,152124.333,22865,3,AZ,1,100,1.001
640381.427014,640381.427001,1673974878.112519,152163.000,22865,3,AZ,1,100,0.998
640381.467259,640381.467245,1673974878.152763,152202.000,22882,2,AZ,1,100,1.000
640381.507503,640381.507490,1673974878.193006,152241.000,22882,2,AZ,1,100,1.001
640381.551875,640381.551862,1673974878.237377,152284.000,22901,3,AZ,1,100,1.002
640381.596248,640381.596235,1673974878.281748,152327.000,22901,3,AZ,1,100,1.002
640381.640620,640381.640607,1673974878.326119,152370.000,22901,3,AZ,1,100,1.001
640381.680349,640381.680336,1673974878.365847,152408.500,22916,2,AZ,1,100,1.000
640381.720077,640381.720064,1673974878.405574,152447.000,22916,2,AZ,1,100,1.001
640381.759978,640381.759965,1673974878.445474,152485.667,22932,3,AZ,1,100,1.001
640381.799879,640381.799866,1673974878.485373,152524.333,22932,3,AZ,1,100,1.003
640381.839780,640381.839766,1673974878.525273,152563.000,22932,3,AZ,1,100,1.000
640381.879336,640381.879323,1673974878.564828,152601.333,22950,3,AZ,1,100,1.002
640381.918893,640381.918880,1673974878.604384,152639.667,22950,3,AZ,1,100,1.002
640381.958450,640381.958437,1673974878.643939,152678.000,22950,3,AZ,1,100,1.001
640381.999726,640381.999713,1673974878.685215,152718.000,22966,2,AZ,1,100,1.000
640382.041003,640382.040990,1673974878.726490,152758.000,22966,2,AZ,1,100,1.001
640382.080903,640382.080890,1673974878.766390,152796.667,22981,3,AZ,1,100,1.001
640382.120804,640382.120791,1673974878.806289,152835.333,22981,3,AZ,1,100,1.003
640382.160705,640382.160692,1673974878.846189,152874.000,22981,3,AZ,1,100,1.006
640382.200434,640382.200420,1673974878.885916,152912.500,22998,2,AZ,1,100,1.001
640382.240162,640382.240149,1673974878.925644,152951.000,22998,2,AZ,1,100,1.000
640382.279719,640382.279706,1673974878.965199,152989.333,23015,3,AZ,1,100,0.997
640382.319276,640382.319262,1673974879.004755,153027.667,23015,3,AZ,1,100,0.997
640382.358832,640382.358819,1673974879.044310,153066.000,23015,3,AZ,1,100,0.997
640382.398733,640382.398720,1673974879.084210,153104.667,23034,3,AZ,1,100,1.000
640382.438634,640382.438621,1673974879.124110,153143.333,23034,3,AZ,1,100,1.004
640382.478534,640382.478521,1673974879.164009,153182.000,23034,3,AZ,1,100,1.003
640382.518263,640382.518250,1673974879.203737,153220.500,23057,2,AZ,1,100,0.999
640382.557992,640382.557979,1673974879.243464,153259.000,23057,2,AZ,1,100,1.001
640382.597892,640382.597879,1673974879.283364,153297.667,23073,3,AZ,1,100,1.002
640382.637793,640382.637780,1673974879.323263,153336.333,23073,3,AZ,1,100,1.002
640382.677694,640382.677681,1673974879.363163,153375.000,23073,3,AZ,1,100,1.001
640382.723614,640382.723601,1673974879.409081,153419.500,23090,2,AZ,1,100,1.002
640382.769534,640382.769521,1673974879.455000,153464.000,23090,2,AZ,1,100,0.999
640382.810467,640382.810454,1673974879.495932,153503.667,23106,3,AZ,1,100,1.001
640382.851399,640382.851386,1673974879.536863,153543.333,23106,3,AZ,1,100,1.001
640382.892332,640382.892319,1673974879.577795,153583.000,23106,3,AZ,1,100,1.000
640382.932577,640382.932563,1673974879.618038,153622.000,23124,2,AZ,1,100,1.002
640382.972821,640382.972808,1673974879.658282,153661.000,23124,2,AZ,1,100,1.002
640383.012722,640383.012709,1673974879.698181,153699.667,23140,3,AZ,1,100,1.000
640383.052623,640383.052609,1673974879.738081,153738.333,23140,3,AZ,1,100,1.000
640383.092523,640383.092510,1673974879.777980,153777.000,23140,3,AZ,1,100,1.001
640383.132424,640383.132411,1673974879.817880,153815.667,23155,3,AZ,1,100,1.000
640383.172325,640383.172311,1673974879.857779,153854.333,23155,3,AZ,1,100,1.001
640383.212225,640383.212212,1673974879.897679,153893.000,23155,3,AZ,1,100,1.001
640383.251954,640383.251941,1673974879.937406,153931.500,23172,2,AZ,1,100,1.001
640383.291683,640383.291670,1673974879.977134,153970.000,23172,2,AZ,1,100,1.001
640383.330895,640383.330882,1673974880.016345,154008.000,23189,3,AZ,1,100,0.999
640383.370108,640383.370095,1673974880.055557,154046.000,23189,3,AZ,1,100,0.999
640383.409321,640383.409308,1673974880.094769,154084.000,23189,3,AZ,1,100,1.002
640383.450598,640383.450584,1673974880.136044,154124.000,23205,2,AZ,1,100,1.002
640383.491874,640383.491861,1673974880.177319,154164.000,23205,2,AZ,1,100,0.999
640383.531775,640383.531762,1673974880.217219,154202.667,23221,3,AZ,1,100,1.002
640383.571675,640383.571662,1673974880.257118,154241.333,23221,3,AZ,1,100,1.002
640383.611576,640383.611563,1673974880.297018,154280.000,23221,3,AZ,1,100,1.000
640383.651477,640383.651464,1673974880.336917,154318.667,23239,3,AZ,1,100,1.002
640383.691377,640383.691364,1673974880.376817,154357.333,23239,3,AZ,1,100,1.000
640383.731278,640383.731265,1673974880.416716,154396.000,23239,3,AZ,1,100,1.001
640383.777714,640383.777701,1673974880.463151,154441.000,23256,2,AZ,1,100,1.001
640383.824150,640383.824137,1673974880.509586,154486.000,23256,2,AZ,1,100,0.996
640383.864051,640383.864038,1673974880.549485,154524.667,23273,3,AZ,1,100,1.000
640383.903952,640383.903939,1673974880.589385,154563.333,23273,3,AZ,1,100,1.000
640383.943852,640383.943839,1673974880.629284,154602.000,23273,3,AZ,1,100,1.003
640383.983065,640383.983052,1673974880.668496,154640.000,23293,2,AZ,1,100,1.000
640384.022278,640384.022265,1673974880.707708,154678.000,23293,2,AZ,1,100,1.002
640384.062179,640384.062165,1673974880.747607,154716.667,23307,3,AZ,1,100,1.000
640384.102079,640384.102066,1673974880.787507,154755.333,23307,3,AZ,1,100,1.001
640384.141980,640384.141967,1673974880.827406,154794.000,23307,3,AZ,1,100,0.999
640384.181709,640384.181695,1673974880.867134,154832.500,23325,2,AZ,1,100,1.003
640384.221437,640384.221424,1673974880.906861,154871.000,23325,2,AZ,1,100,1.002
640384.262370,640384.262357,1673974880.947793,154910.667,23341,3,AZ,1,100,1.001
640384.303303,640384.303289,1673974880.988724,154950.333,23341,3,AZ,1,100,1.001
640384.344235,640384.344222,1673974881.029655,154990.000,23341,3,AZ,1,100,1.001
640384.384136,640384.384123,1673974881.069555,155028.667,23358,3,AZ,1,100,1.001
640384.424037,640384.424023,1673974881.109454,155067.333,23358,3,AZ,1,100,1.000
640384.463937,640384.463924,1673974881.149354,155106.000,23358,3,AZ,1,100,1.002
640384.504182,640384.504169,1673974881.189598,155145.000,23373,2,AZ,1,100,1.001
640384.544427,640384.544413,1673974881.229841,155184.000,23373,2,AZ,1,100,1.000
640384.583983,640384.583970,1673974881.269397,155222.333,23392,3,AZ,1,100,0.999
640384.623540,640384.623527,1673974881.308952,155260.667,23392,3,AZ,1,100,1.000
640384.663097,640384.663083,1673974881.348508,155299.000,23392,3,AZ,1,100,1.000
640384.702825,640384.702812,1673974881.388235,155337.500,23408,2,AZ,1,100,0.998
640384.742554,640384.742541,1673974881.427963,155376.000,23408,2,AZ,1,100,1.001
640384.782455,640384.782441,1673974881.467862,155414.667,23425,3,AZ,1,100,1.000
640384.822355,640384.822342,1673974881.507762,155453.333,23425,3,AZ,1,100,1.000
640384.862256,640384.862243,1673974881.547661,155492.000,23425,3,AZ,1,100,1.000
640384.907316,640384.907303,1673974881.592720,155535.667,23442,3,AZ,1,100,1.001
640384.952377,640384.952363,1673974881.637779,155579.333,23442,3,AZ,1,100,1.002
640384.997437,640384.997424,1673974881.682838,155623.000,23442,3,AZ,1,100,1.000
640385.038197,640385.038184,1673974881.723598,155662.500,23458,2,AZ,1,100,1.001
640385.078958,640385.078945,1673974881.764357,155702.000,23458,2,AZ,1,100,1.002
640385.119547,640385.119533,1673974881.804944,155741.333,23473,3,AZ,1,100,1.003
640385.160135,640385.160122,1673974881.845532,155780.667,23473,3,AZ,1,100,1.000
640385.200724,640385.200711,1673974881.886119,155820.000,23473,3,AZ,1,100,1.000
640385.240453,640385.240439,1673974881.925847,155858.500,23491,2,AZ,1,100,1.000
640385.280181,640385.280168,1673974881.965574,155897.000,23491,2,AZ,1,100,0.999
640385.320082,640385.320069,1673974882.005474,155935.667,23507,3,AZ,1,100,1.002
640385.359983,640385.359969,1673974882.045373,155974.333,23507,3,AZ,1,100,1.000
640385.399883,640385.399870,1673974882.085273,156013.000,23507,3,AZ,1,100,1.003
640385.439096,640385.439083,1673974882.124485,156051.000,23524,3,AZ,1,100,1.001
640385.478309,640385.478295,1673974882.163696,156089.000,23524,3,AZ,1,100,1.001
640385.517522,640385.517508,1673974882.202908,156127.000,23524,3,AZ,1,100,1.000
640385.557766,640385.557753,1673974882.243151,156166.000,23542,2,AZ,1,100,1.000
640385.598011,640385.597998,1673974882.283395,156205.000,23542,2,AZ,1,100,1.000
640385.637912,640385.637898,1673974882.323294,156243.667,23561,3,AZ,1,100,0.999
640385.677812,640385.677799,1673974882.363194,156282.333,23561,3,AZ,1,100,1.000
640385.717713,640385.717700,1673974882.403093,156321.000,23561,3,AZ,1,100,1.000
640385.758474,640385.758460,1673974882.443853,156360.500,23577,2,AZ,1,100,1.000
640385.799234,640385.799221,1673974882.484612,156400.000,23577,2,AZ,1,100,1.000
640385.839135,640385.839121,1673974882.524512,156438.667,23595,3,AZ,1,100,1.000
640385.879036,640385.879022,1673974882.564411,156477.333,23595,3,AZ,1,100,1.000
640385.918936,640385.918923,1673974882.604311,156516.000,23595,3,AZ,1,100,1.001
640385.959181,640385.959167,1673974882.644554,156555.000,23610,2,AZ,1,100,1.001
640385.999425,640385.999412,1673974882.684798,156594.000,23610,2,AZ,1,100,0.999
640386.043798,640386.043784,1673974882.729169,156637.000,23626,3,AZ,1,100,0.998
640386.088170,640386.088157,1673974882.773540,156680.000,23626,3,AZ,1,100,1.002
640386.132542,640386.132529,1673974882.817911,156723.000,23626,3,AZ,1,100,1.000
640386.172271,640386.172258,1673974882.857638,156761.500,23643,2,AZ,1,100,1.000
640386.212000,640386.211986,1673974882.897366,156800.000,23643,2,AZ,1,100,0.999
640386.251213,640386.251199,1673974882.936577,156838.000,23660,3,AZ,1,100,0.999
640386.290425,640386.290412,1673974882.975789,156876.000,23660,3,AZ,1,100,1.000
640386.329638,640386.329625,1673974883.015001,156914.000,23660,3,AZ,1,100,1.002
640386.369539,640386.369525,1673974883.054900,156952.667,23676,3,AZ,1,100,1.002
640386.409439,640386.409426,1673974883.094800,156991.333,23676,3,AZ,1,100,1.000
640386.449340,640386.449327,1673974883.134699,157030.000,23676,3,AZ,1,100,1.000
640386.490101,640386.490087,1673974883.175458,157069.500,23691,2,AZ,1,100,1.003
640386.530861,640386.530848,1673974883.216218,157109.000,23691,2,AZ,1,100,1.000
640386.571450,640386.571436,1673974883.256805,157148.333,23710,3,AZ,1,100,1.002
640386.612039,640386.612025,1673974883.297393,157187.667,23710,3,AZ,1,100,1.000
640386.652627,640386.652614,1673974883.337980,157227.000,23710,3,AZ,1,100,1.000
640386.692184,640386.692170,1673974883.377536,157265.333,23727,3,AZ,1,100,1.002
640386.731741,640386.731727,1673974883.417091,157303.667,23727,3,AZ,1,100,1.000
640386.771297,640386.771284,1673974883.456647,157342.000,23727,3,AZ,1,100,1.001
640386.811026,640386.811013,1673974883.496374,157380.500,23743,2,AZ,1,100,1.001
640386.850755,640386.850741,1673974883.536102,157419.000,23743,2,AZ,1,100,1.001
640386.890311,640386.890298,1673974883.575658,157457.333,23764,3,AZ,1,100,0.999
640386.929868,640386.929855,1673974883.615213,157495.667,23764,3,AZ,1,100,1.001
640386.969425,640386.969411,1673974883.654769,157534.000,23764,3,AZ,1,100,1.002
640387.009325,640387.009312,1673974883.694668,157572.667,23779,3,AZ,1,100,0.999
640387.049226,640387.049213,1673974883.734568,157611.333,23779,3,AZ,1,100,1.002
640387.089127,640387.089113,1673974883.774467,157650.000,23779,3,AZ,1,100,1.001
640387.129371,640387.129358,1673974883.814711,157689.000,23795,2,AZ,1,100,1.000
640387.169616,640387.169603,1673974883.854954,157728.000,23795,2,AZ,1,100,1.002
640387.214332,640387.214319,1673974883.899669,157771.333,23812,3,AZ,1,100,1.000
640387.259049,640387.259035,1673974883.944384,157814.667,23812,3,AZ,1,100,0.999
640387.303765,640387.303752,1673974883.989099,157858.000,23812,3,AZ,1,100,1.001
640387.343494,640387.343480,1673974884.028827,157896.500,23829,2,AZ,1,100,1.002
640387.383222,640387.383209,1673974884.068554,157935.000,23829,2,AZ,1,100,1.002
640387.423123,640387.423110,1673974884.108454,157973.667,23845,3,AZ,1,100,1.002
640387.463024,640387.463010,1673974884.148353,158012.333,23845,3,AZ,1,100,1.001
640387.502924,640387.502911,1673974884.188253,158051.000,23845,3,AZ,1,100,1.002
640387.542137,640387.542124,1673974884.227464,158089.000,23861,2,AZ,1,100,1.001
640387.581350,640387.581336,1673974884.266676,158127.000,23861,2,AZ,1,100,0.999
640387.621251,640387.621237,1673974884.306576,158165.667,23879,3,AZ,1,100,1.000
640387.661151,640387.661138,1673974884.346475,158204.333,23879,3,AZ,1,100,1.000
640387.701052,640387.701038,1673974884.386374,158243.000,23879,3,AZ,1,100,1.001
640387.741090,640387.741077,1673974884.426412,158281.800,23902,5,AZ,1,100,1.002
640387.781128,640387.781115,1673974884.466449,158320.600,23902,5,AZ,1,100,0.999
640387.821167,640387.821153,1673974884.506486,158359.400,23902,5,AZ,1,100,1.002
640387.861205,640387.861192,1673974884.546523,158398.200,23902,5,AZ,1,100,1.002
640387.901243,640387.901230,1673974884.586560,158437.000,23902,5,AZ,1,100,1.000
640387.940972,640387.940958,1673974884.626287,158475.500,23917,2,AZ,1,100,1.001
640387.980701,640387.980687,1673974884.666015,158514.000,23917,2,AZ,1,100,1.003
640388.021633,640388.021620,1673974884.706946,158553.667,23933,3,AZ,1,100,1.001
640388.062566,640388.062552,1673974884.747878,158593.333,23933,3,AZ,1,100,1.002
640388.103498,640388.103485,1673974884.788809,158633.000,23933,3,AZ,1,100,0.998
640388.143399,640388.143386,1673974884.828709,158671.667,23950,3,AZ,1,100,1.000
640388.183300,640388.183286,1673974884.868608,158710.333,23950,3,AZ,1,100,1.000
640388.223200,640388.223187,1673974884.908508,158749.000,23950,3,AZ,1,100,0.999
640388.263445,640388.263432,1673974884.948751,158788.000,23967,2,AZ,1,100,0.998
640388.303690,640388.303676,1673974884.988995,158827.000,23967,2,AZ,1,100,1.000
640388.349610,640388.349596,1673974885.034914,158871.500,23983,2,AZ,1,100,1.000
640388.395530,640388.395517,1673974885.080832,158916.000,23983,2,AZ,1,100,1.001
640388.435431,640388.435417,1673974885.120732,158954.667,24001,3,AZ,1,100,1.001
640388.475332,640388.475318,1673974885.160631,158993.333,24001,3,AZ,1,100,0.999
640388.515232,640388.515219,1673974885.200531,159032.000,24001,3,AZ,1,100,1.002
640388.555133,640388.555119,1673974885.240431,159070.667,24021,3,AZ,1,100,1.000
640388.595034,640388.595020,1673974885.280330,159109.333,24021,3,AZ,1,100,1.001
640388.634934,640388.634921,1673974885.320230,159148.000,24021,3,AZ,1,100,1.001
640388.674663,640388.674649,1673974885.359957,159186.500,24037,2,AZ,1,100,0.999
640388.714392,640388.714378,1673974885.399685,159225.000,24037,2,AZ,1,100,1.000
640388.754636,640388.754623,1673974885.439928,159264.000,24054,3,AZ,1,100,1.001
640388.794881,640388.794867,1673974885.480172,159303.000,24054,3,AZ,1,100,1.001
640388.835126,640388.835112,1673974885.520415,159342.000,24054,3,AZ,1,100,1.000
640388.874682,640388.874669,1673974885.559971,159380.333,24070,3,AZ,1,100,1.002
640388.914239,640388.914225,1673974885.599526,159418.667,24070,3,AZ,1,100,0.998
640388.953796,640388.953782,1673974885.639082,159457.000,24070,3,AZ,1,100,1.002
640388.993008,640388.992995,1673974885.678293,159495.000,24086,3,AZ,1,100,1.000
640389.032221,640389.032208,1673974885.717505,159533.000,24086,3,AZ,1,100,1.001
640389.071434,640389.071420,1673974885.756716,159571.000,24086,3,AZ,1,100,0.999
640389.111163,640389.111149,1673974885.796444,159609.500,24102,2,AZ,1,100,1.000
640389.150891,640389.150878,1673974885.836172,159648.000,24102,2,AZ,1,100,0.998
640389.190792,640389.190778,1673974885.876071,159686.667,24120,3,AZ,1,100,1.001
640389.230693,640389.230679,1673974885.915971,159725.333,24120,3,AZ,1,100,1.001
640389.270593,640389.270580,1673974885.955870,159764.000,24120,3,AZ,1,100,1.000
640389.310838,640389.310824,1673974885.996114,159803.000,24136,2,AZ,1,100,1.002
640389.351083,640389.351069,1673974886.036357,159842.000,24136,2,AZ,1,100,1.001
640389.390983,640389.390970,1673974886.076257,159880.667,24151,3,AZ,1,100,1.001
640389.430884,640389.430870,1673974886.116156,159919.333,24151,3,AZ,1,100,1.002
